,username,date,retweets,favorites,text,mentions,hashtags,id,Sentiment,Sentiment_Score
3230,doIIpxrts,10/23/2017 2:15,0,14,happy death day literally one worst movies ever seen,,,9.22346E+17,negative,-0.1
3231,iglesiadelruido,10/23/2017 2:15,0,0,por happy death day,,,9.22346E+17,positive,0.8
3232,BagOfNotes,10/23/2017 2:15,0,0,mother happy death day two amazing horror movies,,#NoRegrets,9.22346E+17,positive,0.7
3233,MasterPrudent,10/23/2017 2:15,0,1,happy death day,,,9.22346E+17,positive,0.8
3234,EldiarioLaVoz,10/23/2017 2:15,0,0,happy death day domina len taquilla norteamericana,,,9.22346E+17,positive,0.8
3235,windd_windd,10/23/2017 2:14,0,0,justicleague murderontheoreintexpress happydeathday jigsaw,,,9.22346E+17,neutral,0
3236,louisenichole_,10/23/2017 2:14,0,0,happy death day,,,9.22345E+17,positive,0.8
3237,gosipartisyuk,10/23/2017 2:14,0,0,gusur happy death day film komedi dan horor madea puncaki box office,,#gosipartisyuk,9.22345E+17,positive,0.8
3238,trondog_,10/23/2017 2:14,0,0,happy death day pretty good movie,,,9.22345E+17,positive,0.583333333
3239,FFM_FullMovies,10/23/2017 2:14,0,0,happy death day free full high quality hd,@FFM_FullMovies,,9.22345E+17,positive,0.4275
3240,slovestotweeeet,10/23/2017 2:12,0,0,happy death day,,,9.22345E+17,positive,0.8
3241,TragicElegance,10/23/2017 2:12,0,1,amazing day girl saw happy death day food spent night,,,9.22345E+17,positive,0.433333333
3242,bjorkswandress,10/23/2017 2:12,0,1,think woodshock happy death day,,,9.22345E+17,positive,0.8
3243,raventyler_,10/23/2017 2:11,0,0,happy death day shit,,,9.22345E+17,positive,0.3
3244,SpecialistDK,10/23/2017 2:10,0,0,watching happy death day,@UniversalHorror,,9.22344E+17,positive,0.8
3245,ItsRonnieMf,10/23/2017 2:10,0,0,went n seen crazy ass movie happy death day average butterfly effect ill tell u,,,9.22344E+17,negative,-0.1125
3246,Prvns_Isha,10/23/2017 2:09,0,1,want watch happy death day badly,,,9.22344E+17,positive,0.05
3247,Cinezombi,10/23/2017 2:09,0,0,welcome list,@jessica_rothe @jamieleecurtis @pjsolestotally,#screamqueens #happydeathday,9.22344E+17,positive,0.8
3248,HeyHawkster,10/23/2017 2:08,0,0,good go see,,#HappyDeathDay,9.22344E+17,positive,0.7
3249,TayWaits,10/23/2017 2:08,0,0,happy death day super go watch,,,9.22344E+17,positive,0.566666667
3250,rapplerdotcom,10/23/2017 2:07,6,13,planning watch happy death day fun repetition,,,9.22344E+17,positive,0.55
3251,Leavitt07,10/23/2017 2:06,0,0,would inappropriate bringing month old happy death day cuz know,,,9.22344E+17,positive,0.45
3252,Quayvo___,10/23/2017 2:06,0,0,anyone else watch happy death day,,,9.22343E+17,positive,0.8
3253,cudidee,10/23/2017 2:05,0,0,want go see happy death day,,,9.22343E+17,positive,0.8
3254,barbilocsin,10/23/2017 2:05,0,0,nice movie,,#HappyDeathDay,9.22343E+17,positive,0.6
3255,tyepilots,10/23/2017 2:04,0,0,se td der certo eu vejo happy death day hoje,,,9.22343E+17,positive,0.8
3256,ellinameera_,10/23/2017 2:01,0,0,happy death day worth watching,,,9.22342E+17,positive,0.55
3257,marioeb2006,10/23/2017 2:00,0,0,movie number today inspired,,#HappyDeathDay #Movie #BillMurray,9.22342E+17,neutral,0
3258,hanzRmax,10/23/2017 1:58,0,0,watching happy death day,@cinema21,,9.22341E+17,positive,0.8
3259,diannenanana,10/23/2017 1:57,0,1,happy death day,,,9.22341E+17,positive,0.8
3260,ohhmaira_,10/23/2017 1:57,0,4,happy death day,,,9.22341E+17,positive,0.8
3261,nyahmanglo,10/23/2017 1:57,0,0,ako gusto ko yung happy death day,,,9.22341E+17,positive,0.8
3262,Ugh_meli,10/23/2017 1:54,0,1,happy death day need watch,,,9.2234E+17,positive,0.8
3263,DanielleMonzon,10/23/2017 1:54,0,6,happy death day super good movie,,,9.2234E+17,positive,0.611111111
3264,Felixmartinsson,10/23/2017 1:54,0,0,today first day rest life,,#HappyDeathDay,9.2234E+17,positive,0.25
3265,lcthrn,10/23/2017 1:53,0,0,bkt ba kasi hnd showing yung happy death day sa sm clark,,,9.2234E+17,positive,0.8
3266,Jaypeemrn,10/23/2017 1:48,0,1,happy death day,,,9.22339E+17,positive,0.8
3267,MellyIsDOPEE,10/23/2017 1:48,0,1,wanna see happy death day jigsaw one think came,,,9.22339E+17,positive,0.8
3268,SmashUniv,10/23/2017 1:47,1,0,entertaining plot ending ruined plot twist shown,,#HappyDeathDay,9.22339E+17,positive,0.5
3269,Stephenkazz,10/23/2017 1:47,0,14,watching happy death day pretty good scary,,,9.22339E+17,positive,0.3125
3270,claudinemariee,10/23/2017 1:45,0,2,hello somebody watch happy death day bad genius pls,,,9.22338E+17,positive,0.05
3271,MajorGroup,10/23/2017 1:44,110,58,neutral,,#HappyDeathDay,9.22338E+17,neutral,0
3272,readandgeek,10/23/2017 1:44,0,3,sitting,,#HappyDeathDay #ScaryMovieMonth,9.22338E+17,neutral,0
3273,karahdawg,10/23/2017 1:43,0,0,happy death day stressed,,,9.22338E+17,positive,0.8
3274,bedtimebonzob,10/23/2017 1:42,0,1,happy death day delightful jessica rothe really impressive watching curse fucking,,,9.22337E+17,positive,0.55
3275,heykluh,10/23/2017 1:42,0,1,predicted identity killer happy death day trailer feel satisfied knowing right,,,9.22337E+17,positive,0.528571429
3276,JonasBacho21,10/23/2017 1:41,0,0,happy death day,,,9.22337E+17,positive,0.8
3277,joosuuue__,10/23/2017 1:41,0,0,happy death day pretty need carter,,,9.22337E+17,positive,0.525
3278,iamchristpcasti,10/23/2017 1:39,0,0,watching,,#HappyDeathDay,9.22337E+17,neutral,0
3279,juridejesus,10/23/2017 1:38,0,1,really want watch happy death day,,,9.22336E+17,positive,0.5
3280,ayla_reinoehl,10/23/2017 1:38,0,0,saw happy death day pretty good stupid ass overall would,,,9.22336E+17,positive,0.19
3281,ChefScoopa,10/23/2017 1:38,0,1,happy death day murder ground hog day predictable,,,9.22336E+17,positive,0.3
3282,andy46_,10/23/2017 1:37,0,0,happy death day,,,9.22336E+17,positive,0.8
3283,nselasri,10/23/2017 1:37,0,0,happy death day alright movie wtf,,,9.22336E+17,positive,0.15
3284,jujubes1,10/23/2017 1:36,0,2,someone go see happy death day,,,9.22336E+17,positive,0.8
3285,JowCuartero,10/23/2017 1:34,0,2,torn bet bad happy death day,,,9.22335E+17,positive,0.05
3286,princess__les,10/23/2017 1:34,0,4,called killer happy death day within min movie,,,9.22335E+17,positive,0.8
3287,MuhdFajarIlham,10/23/2017 1:33,0,8,happy death day,,,9.22335E+17,positive,0.8
3288,Shivaaaani,10/23/2017 1:32,0,0,happy death day,,,9.22335E+17,positive,0.8
3289,Tesmith26,10/23/2017 1:31,0,0,happy death day crazy,,,9.22335E+17,positive,0.1
3290,Braggy_B,10/23/2017 1:31,0,0,false fornication fictitious happy death day,,,9.22335E+17,positive,0.2
3291,lilbbykalia,10/23/2017 1:31,0,0,nightmares happy death day pig mask guy fucking weeks,,,9.22335E+17,positive,0.1
3292,yeezusal,10/23/2017 1:30,1,0,happy death day movie,,,9.22334E+17,positive,0.8
3293,onettfarts,10/23/2017 1:28,0,6,watches happy death day afterwards kei tried take elevator doors wouldnt close ran outta,,,9.22334E+17,positive,0.8
3294,jojosuherman,10/23/2017 1:28,22,10,pgn nonton happy death day sm tapi kayaknya mah jawabannya tetep aduh aku lagi gak soalnya timbang tak,,,9.22334E+17,positive,0.8
3295,sammi_ann13,10/23/2017 1:28,0,2,happy death day sucks,,,9.22334E+17,positive,0.25
3296,RaulSan1995,10/23/2017 1:28,0,1,love stuck,@mothermother,#HappyDeathDay,9.22334E+17,positive,0.5
3297,teenytinytanyad,10/23/2017 1:28,0,0,wish could unwatch happy death day watch love kinds movies,,,9.22334E+17,positive,0.65
3298,shekperalta,10/23/2017 1:28,0,1,nw happy death day,@JeanineAshby14,,9.22334E+17,positive,0.8
3299,ale_olveraa,10/23/2017 1:28,0,0,vean happy death day esta buena,,,9.22334E+17,positive,0.8
3300,RobertoT913,10/23/2017 1:25,11,1,ya quiero ver happy death day,,,9.22333E+17,positive,0.8
3301,askingaliza,10/23/2017 1:25,0,0,still love best gonna watch happy death day jigsaw maybe,,#horrorflicks2017,9.22333E+17,positive,0.766666667
3302,N00K0L,10/23/2017 1:25,0,1,happy death day,,,9.22333E+17,positive,0.8
3303,supreamv,10/23/2017 1:24,0,0,happy death day,,,9.22333E+17,positive,0.8
3304,GajahMadaCinema,10/23/2017 1:23,0,1,gajahmada cinema tegal oktober cinema happy death day,,,9.22333E+17,positive,0.8
3305,tastynomnoms,10/23/2017 1:23,0,0,thinks abandoned malls happy death day ah,,,9.22333E+17,positive,0.8
3306,vanaldrinm,10/23/2017 1:23,0,0,wish happy death day continued another plot woulda made much better,,,9.22333E+17,positive,0.65
3307,_jackiedelacruz,10/23/2017 1:22,0,2,happy death day good af,@me,,9.22332E+17,positive,0.75
3308,aneesa_scott,10/23/2017 1:22,0,0,happy death day good,,,9.22332E+17,positive,0.75
3309,takstsukamoto,10/23/2017 1:20,0,0,happy death day bit wt love,@imoffkem,,9.22332E+17,positive,0.65
3310,thatvilewoman,10/23/2017 1:20,0,1,happy death day dying killer every talented attractive older woman see,,,9.22332E+17,positive,0.616666667
3311,stephennspencer,10/23/2017 1:19,0,4,ok happy death day knew killer saw,,,9.22332E+17,positive,0.65
3312,coffeequeen_,10/23/2017 1:19,0,4,sinong free manood ng happy death day,,,9.22332E+17,positive,0.6
3313,DeebTarmizi,10/23/2017 1:18,0,0,lai lai happy death day,,,9.22331E+17,positive,0.8
3314,TheyLoveZhane,10/23/2017 1:18,0,0,happy death day stressed,,,9.22331E+17,positive,0.8
3315,sophiaangeleen,10/23/2017 1:16,0,1,happy death day fuckin twisted bro,,,9.22331E+17,positive,0.15
3316,90slasher,10/23/2017 1:15,0,0,ok happy death day bad thought gonna,,,9.22331E+17,positive,0.2
3317,_itsjuldr,10/23/2017 1:14,0,1,want watch happy death day,,,9.2233E+17,positive,0.8
3318,anggampuh,10/23/2017 1:14,0,0,pembeda dari film sejenisnya cuma tapi justru hal ini yang bikin film ini seru dan sangat layak untuk,,#HappyDeathDay,9.2233E+17,neutral,0
3319,osnof,10/23/2017 1:13,0,1,babysitter netflix better happy death day,,,9.2233E+17,positive,0.65
3320,Crust_G_G,10/23/2017 1:13,0,0,happy death day really,,,9.2233E+17,positive,0.5
3321,yznyi,10/23/2017 1:12,0,0,yay happy death day lata,,,9.2233E+17,positive,0.8
3322,Kimmy852,10/23/2017 1:12,0,0,happy death day imdb,,,9.2233E+17,positive,0.8
3323,sallayyyy,10/23/2017 1:11,0,2,odd expecting,,#HappyDeathDay,9.2233E+17,negative,-0.166666667
3324,MakutaIcarusVII,10/23/2017 1:11,0,0,liked video moist happy death day,@YouTube,,9.2233E+17,positive,0.7
3325,officerdimps,10/23/2017 1:11,1,1,mashed dianna agron blake lively yael groblas would look like lead happy death day good,,,9.2233E+17,positive,0.545454545
3326,JordanLovesCher,10/23/2017 1:10,0,1,saw happy death day birthday,,,9.22329E+17,positive,0.8
3327,bbhwans,10/23/2017 1:10,0,11,happy death day pretty good,,,9.22329E+17,positive,0.583333333
3328,CINEMANIA_ID,10/23/2017 1:10,0,1,voting happy death day dan top atau vote di sini,,,9.22329E+17,positive,0.65
3329,trashmatsuit,10/23/2017 1:07,0,31,got birthday haircut going happy death day,,,9.22329E+17,positive,0.8
3330,nolomoifa,10/23/2017 1:06,0,0,happy death day geostorm,,,9.22328E+17,positive,0.8
3331,YourManel,10/23/2017 1:05,0,0,want watch happy death day,,,9.22328E+17,positive,0.8
3332,bedtimebonzob,10/23/2017 1:05,0,0,horror movies days challenge movie happy death day,,#8,9.22328E+17,positive,0.8
3333,HeyItsMoog,10/23/2017 1:04,0,4,happy death day thrilling hilarious movie,,,9.22328E+17,positive,0.516666667
3334,BennBazz,10/23/2017 1:03,0,0,happy death day surprisingly good tbh,,,9.22328E+17,positive,0.75
3335,_NurulA,10/23/2017 1:02,0,2,wna go hhn happy death day got money one go w lmao,,,9.22327E+17,positive,0.7
3336,frederic_aj,10/23/2017 1:02,0,0,movie happy death day reminds us take tomorrow,,#HappyDeathDay,9.22327E+17,positive,0.8
3337,dakotaaburr,10/23/2017 1:02,0,0,yall go see happy death day,,,9.22327E+17,positive,0.8
3338,shysmitch,10/23/2017 1:00,0,2,happy death day outsold go see,,,9.22327E+17,positive,0.8
3339,BigBrother1988,10/23/2017 0:59,0,1,copy happy death day available afdah going finish invisible man go,,,9.22327E+17,positive,0.6
3340,YummyCuteeRBLX,10/23/2017 0:57,1,2,watched great,,#HappyDeathDay,9.22326E+17,positive,0.8
3341,Moviezsa,10/23/2017 0:57,0,0,catch get,,#happydeathday #thebigscreen #showtimes #nearyou,9.22326E+17,neutral,0
3342,AubreyDavis11,10/23/2017 0:57,0,3,want see happy death day,,,9.22326E+17,positive,0.8
3343,redcalifrnasun,10/23/2017 0:57,0,2,happy death day actually really funny,,,9.22326E+17,positive,0.525
3344,BeauteousVision,10/23/2017 0:57,0,0,difference actually sad thee end happy death day suppose horror,,,9.22326E+17,positive,0.15
3345,dinahjst,10/23/2017 0:56,0,0,happy death day,,,9.22326E+17,positive,0.8
3346,BeauteousVision,10/23/2017 0:56,0,0,movie happy death day actually talk mind,,,9.22326E+17,positive,0.4
3347,queenodalisxo,10/23/2017 0:55,0,0,highly recommend happy death day,,,9.22326E+17,positive,0.48
3348,itskaylitooo,10/23/2017 0:54,0,2,wanna watch happy death day seven sundays,,,9.22325E+17,positive,0.8
3349,wendy_nx,10/23/2017 0:54,0,5,mkn happy death day derp week,@hard,,9.22325E+17,positive,0.8
3350,Markzz_,10/23/2017 0:54,0,0,voodoo happy death day made movie better,,,9.22325E+17,positive,0.65
3351,_AlexisCharles,10/23/2017 0:54,1,1,happy death day boring asf left movie,,,9.22325E+17,negative,-0.066666667
3352,PresRBHayes,10/23/2017 0:52,1,2,exec working happy death day plenty time come good title year exec,,,9.22325E+17,positive,0.75
3353,amorosadolan,10/23/2017 0:51,0,25,happy death day really good actually funny sksmssm,,,9.22325E+17,positive,0.583333333
3354,__trillassjay,10/23/2017 0:51,0,0,saw happy death day wanna go see boo madea halloween,,,9.22325E+17,positive,0.8
3355,Pierenotpierre,10/23/2017 0:51,0,0,watch happy death day,,,9.22324E+17,positive,0.8
3356,oxclo,10/23/2017 0:50,0,2,bae bad terms trying go see happy death day,,,9.22324E+17,positive,0.05
3357,agxstrafe,10/23/2017 0:50,0,5,happy death day equivalent ass,,,9.22324E+17,positive,0.8
3358,anhunnny,10/23/2017 0:49,1,24,happy death day shittiest movie ever,,,9.22324E+17,positive,0.8
3359,youngbaski,10/23/2017 0:49,0,0,movie happy death day,,,9.22324E+17,positive,0.8
3360,adinamarsya_,10/23/2017 0:48,0,0,going give happy death day heard playing high sir sly end soooo,,,9.22324E+17,positive,0.48
3361,mike_snoonian,10/23/2017 0:48,0,2,happy death day much fun expected perfect way end night six hours school library,,,9.22324E+17,positive,0.5
3362,kiryuuhazel,10/23/2017 0:47,0,4,happy death day watchable,,,9.22324E+17,positive,0.8
3363,iamsuperblue,10/23/2017 0:47,0,0,happy death day,,,9.22323E+17,positive,0.8
3364,boomchickayea,10/23/2017 0:46,0,0,happy death day good,,,9.22323E+17,positive,0.75
3365,radraachel,10/23/2017 0:46,1,0,happy death day,,,9.22323E+17,positive,0.8
3366,Avery_Wilson_,10/23/2017 0:45,0,0,know see thanks great weekend,,#HappyDeathDay,9.22323E+17,positive,0.5
3367,megannsky,10/23/2017 0:44,1,2,happy death day lame ash slumped whole movie,,,9.22323E+17,positive,0.166666667
3368,AustinHoweth,10/23/2017 0:44,1,3,surprisingly enjoyed happy death day way expected would recommend,,,9.22323E+17,positive,0.4
3369,OhJuliemae,10/23/2017 0:43,0,0,happy death day good movie,,,9.22323E+17,positive,0.75
3370,yvette_floo,10/23/2017 0:42,1,3,really wanna go watch boo madea halloween happy death day,,,9.22322E+17,positive,0.5
3371,nadeenie,10/23/2017 0:41,0,1,okay happy death day actually good,,,9.22322E+17,positive,0.666666667
3372,tttramel31,10/23/2017 0:41,0,0,happy death day mediocre,,,9.22322E+17,positive,0.15
3373,Opheli8,10/23/2017 0:41,0,2,happy death day october bday,,,9.22322E+17,positive,0.8
3374,Lifesgr8_,10/23/2017 0:41,0,0,tryna see happy death day boo,,,9.22322E+17,positive,0.8
3375,Opheli8,10/23/2017 0:40,0,2,best thing bday going see limehouse golem except accidentally saw happy death day work,,,9.22322E+17,positive,0.9
3376,binjaisupermall,10/23/2017 0:40,0,1,happy death day tayang hari ini di cinema binjai supermall oktober rp,,,9.22322E+17,positive,0.8
3377,KingMarcusXIII,10/23/2017 0:40,0,0,im horror gay enjoyed happy death day,,,9.22322E+17,positive,0.572222222
3378,JessMarie1017,10/23/2017 0:40,0,0,gonna suggest hush someone already also happy death day came really good,,,9.22322E+17,positive,0.75
3379,jaimelynnariel,10/23/2017 0:39,33,15,still watched happy death day,,,9.22322E+17,positive,0.8
3380,Solobabyyx,10/23/2017 0:39,0,0,made happy death day,,,9.22322E+17,positive,0.8
3381,derickntderek,10/23/2017 0:39,0,1,nice day hope get happy death day,,,9.22322E+17,positive,0.7
3382,mietektek,10/23/2017 0:39,0,0,happy death day brave atau tunggu thor aja tgl atau tgl ada film posesif,,,9.22322E+17,positive,0.8
3383,20detik,10/23/2017 0:37,0,0,happy death day melempem di box office,,,9.22321E+17,positive,0.8
3384,GOKI_Britney,10/23/2017 0:36,0,0,happy death day happy death day,,,9.22321E+17,positive,0.8
3385,ZacharyNicolos,10/23/2017 0:36,0,1,happy death day amazing movie,,,9.22321E+17,positive,0.7
3386,beabpooI,10/23/2017 0:35,0,0,happy death day geostorm,,,9.22321E+17,positive,0.8
3387,HeyNekoGuy,10/23/2017 0:35,0,0,ehhh yung bad tsaka happy death day,,,9.22321E+17,positive,0.05
3388,duhfrizz,10/23/2017 0:35,1,4,main character happy death day loml,,,9.2232E+17,positive,0.483333333
3389,BrittanyVoboril,10/23/2017 0:34,0,7,watching happy death day bianca goes wish would happen,,,9.2232E+17,positive,0.8
3390,FroilanLuche11,10/23/2017 0:33,0,1,gusto ko mag tan aw happy death day,,,9.2232E+17,positive,0.8
3391,ajhadzmy,10/23/2017 0:32,0,0,happy death day though,,,9.2232E+17,positive,0.8
3392,allyson_eller,10/23/2017 0:32,0,3,last nights spoopy time included happy death day thanks pals spending spoopy time,,,9.2232E+17,positive,0.333333333
3393,Kiingcarter86L,10/23/2017 0:32,0,0,happy death day def crazy movie,,,9.2232E+17,positive,0.1
3394,JayCasey1997,10/23/2017 0:29,0,1,happy death day actually fucking,,,9.22319E+17,positive,0.1
3395,SinCitizenGent,10/23/2017 0:29,0,0,want concert shirt tree confirm even,,#HappyDeathDay,9.22319E+17,neutral,0
3396,maxalackin,10/23/2017 0:27,0,2,went see happy death day penny rly fuckin good,,,9.22319E+17,positive,0.75
3397,_ericaa_xo,10/23/2017 0:27,0,2,happy death day everything wanted,,,9.22319E+17,positive,0.8
3398,kinggcamm,10/23/2017 0:26,1,1,happy death day crazy ass movie would recommend,,,9.22318E+17,positive,0.1
3399,Rowlegendary,10/23/2017 0:26,0,1,sweetie starting fan club happy death day,@osnof,,9.22318E+17,positive,0.4
3400,Lauren0551,10/23/2017 0:26,0,0,neutral,,#HappyDeathDay #movie,9.22318E+17,neutral,0
3401,ximenagarzaaa,10/23/2017 0:25,0,0,need partner happy death day,,,9.22318E+17,positive,0.8
3402,laurenschaffer_,10/23/2017 0:24,3,3,happy death day taught never walk alone college campus night,@ryliekirch_ @carlijewell,,9.22318E+17,positive,0.8
3403,tayyolsonn,10/23/2017 0:24,0,0,idk feel movie happy death day,,,9.22318E+17,positive,0.8
3404,Sofiaadelmar,10/23/2017 0:20,0,1,really wanna go see happy death day,,,9.22317E+17,positive,0.5
3405,queenmakaykay,10/23/2017 0:20,0,0,listened everyone told happy death day stupid,,,9.22317E+17,positive,5.55E-17
3406,hoIIyrose,10/23/2017 0:19,0,9,watched happy death day fuck,,,9.22317E+17,positive,0.2
3407,_dayc,10/23/2017 0:18,0,0,happy death day already knew killer likeeeee,,,9.22316E+17,positive,0.8
3408,sheam_,10/23/2017 0:18,0,1,much fun kilig last resorts happy death day,,,9.22316E+17,positive,0.366666667
3409,FittMail,10/23/2017 0:16,0,2,sape nak tgk happy death day dgn,,,9.22316E+17,positive,0.8
3410,Rowlegendary,10/23/2017 0:16,1,3,happy death day movie,,,9.22316E+17,positive,0.8
