body,date,retweets,favorites,mentions,hashtags,geo
Thanks for making my day better Captain DeadPool . Plz make the DeadPool 2. Thank you once again Ryan for making me happy. @VancityReynolds,2016-02-15 18:07:08,0,0,@VancityReynolds,,
"Si pasó el fin de semana y no viste Deadpool , fallaste como cinéfilo",2016-02-15 18:07:08,0,0,,,
Vou assistir deadpool quarta nen que seja sozinho,2016-02-15 18:07:06,0,1,,,
I liked a @YouTube video from @comicsexplained http:// youtu.be/2xELZuNlunU?a Deadpool Movie: 27 Things You Missed [Rob Explains Crossover],2016-02-15 18:07:05,0,0,@YouTube @comicsexplained,,
Thank you @RyanReynolds for @deadpoolmovie #Deadpool #bestpicturenominee,2016-02-15 18:07:05,0,0,@RyanReynolds @deadpoolmovie,#Deadpool #bestpicturenominee,
"HAHHAHAHHHA ""Sam Jackson"" ~> Deadpool – Entenda a cena pós-créditos! http:// legiaodosherois.uol.com.br/2016/deadpool- entenda-a-cena-pos-creditos.html … #fb",2016-02-15 18:07:04,0,0,,#fb,
Leaving to see Deadpool . See you on the other side.,2016-02-15 18:07:01,0,5,,,
Era pra eu ter assistido deadpool sábado..,2016-02-15 18:07:01,0,1,,,
btw bitches im watchin deadpool in an hour ! Fuk yes !,2016-02-15 18:07:01,0,9,,,
今年公開の DEADPOOL は間違いなく最高の恋愛映画だから、みんな見てね pic.twitter.com/HVk45gEdx2,2016-02-15 18:07:01,0,0,,,
Me gustó un video de @YouTube de @keybladerap http:// youtu.be/XCnNy9nTf5U?a Deadpool vs Deathstroke. Épicas Batallas de Rap del Frikismo,2016-02-15 18:07:00,0,1,@YouTube @keybladerap,,
#Deadpool was amaz-balls!!!! @VancityReynolds should worry because he has someone after his job! #MercWithAMouth,2016-02-15 18:06:59,0,0,@VancityReynolds,#Deadpool #MercWithAMouth,
Gym+Dimsum+Cafe+ Deadpool =Great Day,2016-02-15 18:06:59,0,1,,,
""" Deadpool "" sets boxoffice record for an R-rated film and solidifies Marvel's death grip on Hollywood. This does not feel like a good thing.",2016-02-15 18:06:58,4,8,,,
I added a video to a @YouTube playlist http:// youtu.be/2xELZuNlunU?a Deadpool Movie: 27 Things You Missed [Rob Explains Crossover],2016-02-15 18:06:58,0,0,@YouTube,,
Someone watch Deadpool with me,2016-02-15 18:06:58,0,0,,,
"@FantasticDork I LOVE Siryn, but I want more awesome girls who aren't love interests. If Deadpool is willing to do that, his built-in cult>",2016-02-15 18:06:57,0,1,@FantasticDork,,
El día que Deadpool mató al universo Marvel,2016-02-15 18:06:55,0,0,,,
I wanna see Deadpool so fucking bad,2016-02-15 18:06:54,0,0,,,
Ugggghhhhh. No Deadpool today. Oh well. I'll shoot for Friday.,2016-02-15 18:06:54,0,0,,,
DEADPOOL WAS FUNNY AF IM SCREAMING,2016-02-15 18:06:54,0,0,,,
Polishing the Unicorn horn. Deadpool movie is a great laugh. Sorry for the late art. #Deadpool #DeadpoolMovie pic.twitter.com/2SZMbEE7mT,2016-02-15 18:06:54,0,0,,#Deadpool #DeadpoolMovie,
Deadpool was a really good movie.,2016-02-15 18:06:53,1,0,,,
"@1003TheBear @ParkWardenVoice I saw it, Deadpool . Finally a marvel movie to be proud of! The f*cking nailed it!",2016-02-15 18:06:52,2,1,@1003TheBear @ParkWardenVoice,,
Tengo tantas ganas de ver Deadpool pero no puedo por tener que estudiar :c despues de rendir el jueves tengo que ir si o si,2016-02-15 18:06:52,1,0,,,
James is right... James Gunn Is Worried Hollywood Will Learn the Wrong Lessons From Deadpool http://www. vulture.com/2016/02/james- gunn-worried-deadpool-teach-wrong-lessons.html?mid=twitter-share-vulture … via @vulture,2016-02-15 18:06:52,0,1,@vulture,,
Deadpool was dope.,2016-02-15 18:06:51,0,3,,,
DEADPOOL Y MIS TETAS,2016-02-15 18:06:50,1,2,,,
Deadpool was a good movie.,2016-02-15 18:06:49,0,0,,,
El día que Deadpool mató al universo Marvel,2016-02-15 18:06:48,0,0,,,
@Jemm is #Deadpool worth watching? The trailer was hilarious :) Not gonna ask about dinner...,2016-02-15 18:06:48,0,0,@Jemm,#Deadpool,
@Trademark629 finished Deadpool great movie with some things i would have trimmed out.,2016-02-15 18:06:48,0,0,@Trademark629,,
Deadpool was good for sure.,2016-02-15 18:06:48,0,0,,,
só queria saber quando vai estreiar deadpool nessa linda cidade,2016-02-15 18:06:47,0,0,,,
When you download the censored version of deadpool wheres the fun in that?,2016-02-15 18:06:46,0,0,,,
Im feeling deadpool great,2016-02-15 18:06:46,0,0,,,
Deadpool was so good I want to melt my face off,2016-02-15 18:06:45,0,0,,,
Need to see deadpool,2016-02-15 18:06:44,1,1,,,
Deadpool slayed,2016-02-15 18:06:43,0,0,,,
Deadpool was sick,2016-02-15 18:06:43,0,1,,,
Deadpool has a nice ass wtf,2016-02-15 18:06:43,0,2,,,
"Vou ter que ir ver Deadpool amanhã, ta foda evitar os spoilers.",2016-02-15 18:06:42,0,0,,,
"Deadpool é do caralho! Tem ação e drama sem exagerar e muita, muita comédia!",2016-02-15 18:06:40,0,0,,,
"Gostei de um vídeo @YouTube de @davyjonesrj http:// youtu.be/f8pshJkyb8I?a Deadpool O FILME, VIOLENTO E DELICIOSO",2016-02-15 18:06:40,0,0,@YouTube @davyjonesrj,,
Deadpool rompe récords de taquilla para una película B15. http:// bit.ly/1QhGk7P pic.twitter.com/VF8lT6afc2 #Parentesis,2016-02-15 18:06:40,0,0,,#Parentesis,
Só eu que ainda não assisti deadpool ???,2016-02-15 18:06:40,4,2,,,
Deadpool was gid. I think some of you might have been watching a different film because it was literally just gid.,2016-02-15 18:06:38,0,0,,,
i'm tryna see deadpool today.,2016-02-15 18:06:38,1,5,,,
I liked a @YouTube video http:// youtu.be/L2dKF_j4fos?a Deadpool Spoilers Discussion!,2016-02-15 18:06:37,0,0,@YouTube,,
deadpool 2 deve ser bem louco kkkkk bem louco mesmo,2016-02-15 18:06:37,0,0,,,
I liked a @YouTube video http:// youtu.be/COnTk4hF2ak?a DEADPOOL SHATTERS Box Office RECORDS!! - ETC Daily,2016-02-15 18:06:36,0,0,@YouTube,,
"Estou genuinamente surpresa com o fato de que ainda não vi UM spoiler sequer de Deadpool . Só coisas do tipo ""que foda cara"".",2016-02-15 18:06:36,0,0,,,
@zouwas DEADPOOL CRISTÃO XKJSISKAH WHAT IS THAT OH GOD,2016-02-15 18:06:36,0,0,@zouwas,,
Deadpool Crushes Zoolander 2 At The Box Office http:// bxffc.bz/1mDOxFx #Deadpool2 #Marvel #20thCenturyFox via @geektothechic,2016-02-15 18:06:35,0,0,@geektothechic,#Deadpool2 #Marvel #20thCenturyFox,
Voglio vedere deadpool,2016-02-15 18:06:35,0,2,,,
Deadpool was just like I expected it to be! It was Hilarious and Dope asf !!,2016-02-15 18:06:34,0,2,,,
Me ha gustado un vídeo de @YouTube de @elchurchesyt ( http:// youtu.be/hj9HsLd-LYg?a - GTA V PC MODS - Masacre DEADPOOL En Los Santos !! OMG,2016-02-15 18:06:34,0,0,@YouTube @elchurchesyt,,
Playing Deadpool . http:// raptr.com/rira1321?type= tw_startplaying …,2016-02-15 18:06:32,0,0,,,
Today's to do list: 1. Lie in 2. Eat 20 nugs 3. Go see Deadpool 4. Eat pizza 5. Watch walking dead,2016-02-15 18:06:32,0,1,,,
James Gunn usa a Deadpool para atacar a Hollywood El director cree que los ejecutivos reciclarán el contenido.... http:// fb.me/72fLEBbL2,2016-02-15 18:06:32,0,1,,,
¿Qué película estás deseando ver con ansia? — Deadpool https:// l.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NM3CCTZKITR757NN4TKHV2XYNMYIYNC6KOFRH46RBXKO67IEYEJJRH6FIN5U36Y3N7NLRP5BJDXAAQDBCPIR3SEK6PA6MD4JHXTT5O5VDVTCUYAVIDZXKE3F4EICDQURLE72IHT74O23OURUDLTKWI2I47GRDX5XPV2BALT47GRM7YYSYZ …,2016-02-15 18:06:31,0,0,,,
Steven Lang for cable #deadpool,2016-02-15 18:06:30,0,1,,#deadpool,
Necesitó una segunda para ver deadpool,2016-02-15 18:06:30,0,0,,,
OMG DEADPOOL WAS FUCKING GREAT I LOVED IT SO MUCH #Deadpool,2016-02-15 18:06:29,0,2,,#Deadpool,
"Oh my god Deadpool was AMAZING! Go and see it, you won't be disappointed!",2016-02-15 18:06:29,0,2,,,
"@EliGamesLife jejeje que bien, me desconcerté por que creí que ""comprarías amor"" de Deadpool :p if you know what I mean XD",2016-02-15 18:06:29,0,0,@EliGamesLife,,
Breaking the fourth wall has never been so good #Deadpool,2016-02-15 18:06:28,0,1,,#Deadpool,
@ShortyDesigner xD Deadpool,2016-02-15 18:06:28,0,0,@ShortyDesigner,,
Vini me deixou com vontade de assistir deadpool,2016-02-15 18:06:27,0,0,,,
But finally gonna watch Deadpool tonight,2016-02-15 18:06:26,0,0,,,
No quiero saber más nada sobre Deadpool hasta que me la vea. Dejen los spoilers.,2016-02-15 18:06:25,1,1,,,
New favourite @MarvelUK character - DEADPOOL ! awesome film! @deadpoolmovie @FACT_Liverpool @picturehouses,2016-02-15 18:06:24,0,2,@MarvelUK @deadpoolmovie @FACT_Liverpool @picturehouses,,
I'm trying to see deadpool tonight,2016-02-15 18:06:24,0,0,,,
#movienight #friends #deadpool #beyourself #linixleon @Caribbean Cinemas https://www. instagram.com/p/BB0yJQiMBxp/,2016-02-15 18:06:23,0,0,@Caribbean,#movienight #friends #deadpool #beyourself #linixleon,
quando deadpool vai tá online e de graça?,2016-02-15 18:06:22,0,1,,,
"A day spent @CentralPictureH - Deadpool , Trumbo & The Big Short with a wonderful post film panel. So glad Adam McKay won the bafta for it.",2016-02-15 18:06:22,0,1,@CentralPictureH,,
"é que o deadpool é bom sozinho por que o filme na vdd foi o maior clichezão né ""mocinho salva a namoradinha do cara mau e etc""",2016-02-15 18:06:22,0,0,,,
Congrats to Deadpool !! The movie is great and you could tell how much Ryan Reynolds cared about the Character. pic.twitter.com/MwYqwnCVJC,2016-02-15 18:06:22,6,33,,,
When i saw deadpool I was sitting beside the sweet janitor @oss that blasts wutang as he's sweeping,2016-02-15 18:06:21,0,11,@oss,,
i want a shirt with the entire script of deadpool on it,2016-02-15 18:06:20,0,0,,,
"@VancityReynolds You are the most talented actor in the world, don't let anybody tell you different! #deadpool . #justwatcheddeadpool",2016-02-15 18:06:19,0,0,@VancityReynolds,#deadpool #justwatcheddeadpool,
"Gostei de um vídeo @YouTube de @davyjonesrj http:// youtu.be/f8pshJkyb8I?a Deadpool O FILME, VIOLENTO E DELICIOSO",2016-02-15 18:06:19,0,0,@YouTube @davyjonesrj,,
DEADPOOL WAS EPIC,2016-02-15 18:06:19,0,0,,,
Deadpool gercekten guzel film,2016-02-15 18:06:18,0,0,,,
I liked a @YouTube video http:// youtu.be/dtSlEqUNf1E?a DEADPOOL (Zero Punctuation),2016-02-15 18:06:17,0,0,@YouTube,,
Deadpool was lit,2016-02-15 18:06:17,0,2,,,
@AmazingLechu podes subir Deadpool si a vos te gusta y viste la película,2016-02-15 18:06:16,0,2,@AmazingLechu,,
Bad when you can relate to Deadpool on a cynicism level.,2016-02-15 18:06:16,0,0,,,
@RocketMurillo right. I spent a good 2 hrs last night looking at Deadpool tattoos and those were my favs. I lost it at the French girl one,2016-02-15 18:06:15,0,0,@RocketMurillo,,
"Just saw Deadpool at @AlamoKzoo . Flick was cool, service was beyond trash.",2016-02-15 18:06:15,0,0,@AlamoKzoo,,
Just seen #Deadpool #DeadpoolMovie It was so funny man,2016-02-15 18:06:14,0,0,,#Deadpool #DeadpoolMovie,
"Deadpool round 2? Sure, why not.",2016-02-15 18:06:14,0,1,,,
My new sounds: Episode 39 Deadpool https:// soundcloud.com/speakingcinema /episode-39-deadpool-1 … on #SoundCloud,2016-02-15 18:06:14,0,1,,#SoundCloud,
I give #Deadpool 5 feathers. Must see! #DeadpoolMovie #deadpoolfanart pic.twitter.com/Hz518fGd2O,2016-02-15 18:06:14,0,0,,#Deadpool #DeadpoolMovie #deadpoolfanart,
@ExSquee @Radia_a_a As long as Deadpool just bes himself I wont complain much I just hope they amp up his insanity in the sequel.,2016-02-15 18:06:11,0,0,@ExSquee @Radia_a_a,,
"Mark's Last Show, Deadpool 's out, Johnny Depp's The Invisible Man! - Meet The… http:// dlvr.it/KWTmkQ #Deadpool pic.twitter.com/kgC58opyi9",2016-02-15 18:06:11,0,0,,#Deadpool,
Fox Studios stayed out of the way and the result was an incredible Deadpool movie. I hope they… https://www. instagram.com/p/BB0yIIdDBRW/,2016-02-15 18:06:11,0,1,,,
my movie theater didnt have the deadpool thing where you could sit on his lap i was so disappointed,2016-02-15 18:06:10,0,2,,,
Deadpool is v good L,2016-02-15 18:06:10,1,4,,,
@MLukeBrown Colossus and Negasonic Teenage Warhead were a fantastic part of that movie. Really dug the banter between Deadpool and NTW.,2016-02-15 18:06:10,0,0,@MLukeBrown,,
Un carton au ciné pour Deadpool ... Et c'est mérité !! cc @20thCFox_FR #DeadpoolMovie #Deadpool http://www. transhumaniste.fr/2016/02/12/cri tique-deadpool-ou-le-parfait-anti-heros/ …,2016-02-15 18:06:09,0,0,@20thCFox_FR,#DeadpoolMovie #Deadpool,
Eu não desmarquei de ver Deadpool pra isso. Affe,2016-02-15 18:06:08,0,0,,,
"@VancityReynolds truly is deadpool , great movie and an even greater guy",2016-02-15 18:06:08,0,0,@VancityReynolds,,
"' Deadpool ' director remembers when Fox execs told him, 'We just don't get it' http:// dlvr.it/KWTmQg",2016-02-15 18:06:07,0,0,,,
Guess what I'm watching? #Deadpool Yeah,2016-02-15 18:06:06,2,12,,#Deadpool,
Kinda want to go see Deadpool because i know nothing about it but it looks cool,2016-02-15 18:06:06,0,0,,,
"@Tigervamp Can't see it happening, to be honest. Although with the success of Deadpool , I suppose it's possible.",2016-02-15 18:06:06,0,0,@Tigervamp,,
Deadpool was so fucking great! I couldn't stop laughing and it was a really fun movie,2016-02-15 18:06:06,0,0,,,
Deadpool was so unbelievably funny and so unbelievably badass #ImNeverGonnaDanceAgain @deadpoolmovie @20thcenturyfox,2016-02-15 18:06:06,0,2,@deadpoolmovie @20thcenturyfox,#ImNeverGonnaDanceAgain,
"' Deadpool ' director remembers when Fox execs told him, 'We just don't get it' http:// dlvr.it/KWTmHQ",2016-02-15 18:06:05,0,0,,,
About to watch #Deadpool @vuecinemas with @chrisgopie pic.twitter.com/MWykvJ0zoK,2016-02-15 18:06:04,0,3,@vuecinemas @chrisgopie,#Deadpool,
@sabestianstan man what u sayin deadpool aint even mcu but yes fuck tws TWS TWS,2016-02-15 18:06:03,0,2,@sabestianstan,,
"ha, did anyone else stay until after the credits for the deadpool movie? GREAT.",2016-02-15 18:06:03,0,3,,,
"deadpool eh bom demais, ri bastante",2016-02-15 18:06:03,0,0,,,
Btw Deadpool was such a dope movie. Pretty well kept to the comics and it is hilarious. For sure an enjoyable movie. Geek or not.,2016-02-15 18:06:03,0,5,,,
Lo mejor de todo es que ahora salen videos de X cosas de Deadpool . No se que de Deadpool . Y no tienen ni idea nada y todo es de wikipedia xD,2016-02-15 18:06:02,0,0,,,
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/TaUNvxVPd1k?a - Deadpool - Memento del Cine).,2016-02-15 18:06:02,0,0,@YouTube,,
"gente, deadpool é muito ótimo",2016-02-15 18:06:02,1,5,,,
"Deadpool , esperei pra krl mas vou ver",2016-02-15 18:06:01,0,0,,,
#deadpool #amor https://www. instagram.com/p/BB0yGsWTN-E/,2016-02-15 18:06:01,0,1,,#deadpool #amor,
15th February: Date Night! #Deadpool @Cineworld Cinema https://www. instagram.com/p/BB0yG2fu8xh/,2016-02-15 18:06:00,0,0,@Cineworld,#Deadpool,
Bout to be Deadpool time.,2016-02-15 18:06:00,0,2,,,
"Esperando teu recado, Deadpool ... #DeadpoolResponde",2016-02-15 18:06:00,0,0,,#DeadpoolResponde,
"Tengo tantas ganas de ir al cine que en vez de ""Datapool"" leí Deadpool .",2016-02-15 18:06:00,0,0,,,
filme do fucking deadpool tinha tanta referência que eu sai da sala de cinema me sentindo o cap america,2016-02-15 18:06:00,0,1,,,
Check out Deadpool on Moviefone: http://www. moviefone.com/movie/deadpool /20058395/main … Get the Moviefone app! http:// apple.co/1fLRgHT pic.twitter.com/saFYgG8HqZ,2016-02-15 18:05:59,0,0,,,
"Que peliculón que es Deadpool , no paraba de reírme literal.",2016-02-15 18:05:58,0,0,,,
Seven Reasons Why You Should NOT Take Your Kids To See Deadpool http:// fb.me/4flxFpnnJ,2016-02-15 18:05:58,0,0,,,
Pra que ir no cinema ver Deadpool se já tem no YouTube?,2016-02-15 18:05:58,0,0,,,
Deadpool Science Fiction: 16/2. Hadsund Kulturcenter. Amerikansk action og adventurefilm om den ukonventionelle an… http:// ift.tt/1PNomUW,2016-02-15 18:05:57,0,0,,,
Finally saw Deadpool . Definitely lived up to the hype.,2016-02-15 18:05:57,0,1,,,
Deadpool was tight.,2016-02-15 18:05:56,0,1,,,
Deadpool Producer Simon Kinberg Says X-Force Could Be R-Rated http:// bit.ly/1PACFyu #movienews,2016-02-15 18:05:55,0,0,,#movienews,
@asahiruban87 今度ピザおごれよな！,2016-02-15 18:05:55,0,0,@asahiruban87,,
9GAG: Only people who watched Deadpool will understand http:// 9gag.com/gag/aX9r16D?re f=tp … pic.twitter.com/m3cJzGokRD,2016-02-15 18:05:54,0,0,,,
"Hoje tentei ir ver deadpool , só tentei.",2016-02-15 18:05:54,1,1,,,
Insisto en que a partir de ahora Deadpool haga cameos en todas las pelis de Marvel solo por tocar los huevos en momentos importantes.,2016-02-15 18:05:54,2,2,,,
Teagan said he is drawing a picture of #Deadpool for itssaraelaine and I because we like him so… https://www. instagram.com/p/BB0yGGMkDm7/,2016-02-15 18:05:54,0,0,,#Deadpool,
Hoy #cinetime #deadpool #zentangleart https://www. instagram.com/p/BB0yFwiKmK7H PnGafpJJtQn6k16y_cgUPfY8w00/ …,2016-02-15 18:05:53,0,0,,#cinetime #deadpool #zentangleart,
"Deadpool Producer Simon Kinberg Says X-Force Could Be R-Rated: Deadpool , you've changed things... forever. The... http:// bit.ly/1PACItS",2016-02-15 18:05:53,0,0,,,
#Deadpool slays box-office records http:// on.wsj.com/1QhCjA9 via @WSJ,2016-02-15 18:05:53,0,0,@WSJ,#Deadpool,
"DEADPOOL ! — Estou em Cineart - @cinemas_cineart assistindo a Deadpool em Belo Horizonte, MG https://www. swarmapp.com/c/dLuZ92EDN64",2016-02-15 18:05:52,0,0,@cinemas_cineart,,
"after witnessing something Epic #Deadpool , my stupid curious ass went to listen to #TLOP which is an album abt 'Kanye rambling abt Kanye'",2016-02-15 18:05:51,0,0,,#Deadpool #TLOP,
Останете после кредитс-от на Deadpool .,2016-02-15 18:05:51,0,0,,,
Headed to see deadpool,2016-02-15 18:05:51,0,1,,,
Deadpool sex life is better than mine lmao,2016-02-15 18:05:50,2,1,,,
@deadpoolmovie was awesome! I'm ready to go watch it again! It's that awesome! #Deadpool,2016-02-15 18:05:49,0,0,@deadpoolmovie,#Deadpool,
Opening weekend #Deadpool pic.twitter.com/xfjzavsIHF,2016-02-15 18:05:49,0,0,,#Deadpool,
Deadpool 360 graus!! http:// fb.me/43KxFqeF8,2016-02-15 18:05:48,0,0,,,
Deadpool c'était le feu,2016-02-15 18:05:48,0,0,,,
Necesito ir a ver Deadpool !!!,2016-02-15 18:05:47,0,0,,,
"Sorry @AFCAjax ... ""Francis!"" #Deadpool @edskrein pic.twitter.com/bA7Ln8HUnp",2016-02-15 18:05:46,89,159,@AFCAjax @edskrein,#Deadpool,
Quiero ver Deadpool,2016-02-15 18:05:44,1,1,,,
Ok 3rd time's the charm. We're finally actually for reals gonna go see Deadpool . Got the ticket in hand.,2016-02-15 18:05:43,0,0,,,
"@FantasticDork And weirdly enough, I think Deadpool could be a game-changer for female characters in superhero flicks, if given a chance.",2016-02-15 18:05:41,0,1,@FantasticDork,,
#Deadpool izleyin izlettirin,2016-02-15 18:05:41,0,0,,#Deadpool,
"in the next deadpool movie, i want to see colossus in booty shorts. https:// 40.media.tumblr.com/6686e88c005de1 d164086b70ac17ef2c/tumblr_o2kwsrXB8r1qklv8xo1_500.png …",2016-02-15 18:05:41,0,0,,,
"Only my #DeadPool fans will get this! ""What's my… https://www. instagram.com/p/BB0yEcokXm72 4P5Jm1kevz3PXUPXIHHazE5Wl40/ …",2016-02-15 18:05:41,0,0,,#DeadPool,
exausta de andar pela internet entendendo ~referências~ de deadpool,2016-02-15 18:05:40,0,0,,,
deadpool was So Good,2016-02-15 18:05:40,0,4,,,
"Was it entirely necessary for @VancityReynolds to sport a huge, dangling pre-deadpool cock while impaled in the burning building? #deadpool",2016-02-15 18:05:39,0,0,@VancityReynolds,#deadpool,
I wanna see deadpool,2016-02-15 18:05:37,0,4,,,
