Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
1405,Daddyicious,2017-10-22 06:57,0,0,happy death day,,,922054400595574784,-0.0516,0.453,0.43,0.116,Neg
1406,BobbyOr74,2017-10-22 06:57,0,0,wanna watch happy death day,,,922054394744422400,-0.0516,0.368,0.349,0.283,Neg
1407,PauCaneda,2017-10-22 06:57,0,0,solo watching happy death day,,,922054197767540736,-0.0516,0.368,0.349,0.283,Neg
1408,DGalliford,2017-10-22 06:55,0,0,film death secret superstar happy death day via,@bbciplayer,,922053796724985856,-0.6249,0.473,0.224,0.303,Neg
1409,kingdelrosario,2017-10-22 06:55,0,1,worth ba panoorin happy death day na,,,922053752240197632,0.1779,0.289,0.415,0.296,Pos
1410,Jessicaleannely,2017-10-22 06:54,0,0,someone could see happy death day,,,922053487864762369,-0.0516,0.336,0.319,0.345,Neu
1411,unreliablenia,2017-10-22 06:54,0,0,hayang nonton happy death day,,,922053447699984384,-0.0516,0.368,0.349,0.283,Neg
1412,drshrh,2017-10-22 06:53,0,0,happy death day like nway carter cuteeee,,,922053179486773248,0.3182,0.277,0.44,0.284,Pos
1413,nurainizzaty_,2017-10-22 06:52,0,0,happy death day cinemas kuala federal territory kuala,@TGV,,922052956723261445,-0.0516,0.287,0.272,0.441,Neu
1414,SilverbirdFilmD,2017-10-22 06:51,0,0,face make know truth waiting culprit lie blast showing,,#HappyDeathDay #cinemas,922052849755811840,0.3182,0.0,0.223,0.777,Neu
1415,uramood,2017-10-22 06:51,0,0,watched movie today also happens birthday haha,,,922052816247578625,0.4588,0.0,0.333,0.667,Neu
1416,kyuftiez,2017-10-22 06:51,0,0,tadi aku pengen nonton itu cuman akhir nya nonton happy death day,,,922052716565749761,-0.0516,0.222,0.21,0.568,Neu
1417,e97jiido,2017-10-22 06:51,0,0,ang ganda ng happy death day,,,922052709087186945,-0.0516,0.336,0.319,0.345,Neu
1418,mairuzu__,2017-10-22 06:48,0,0,naaalala ko happy death day naffrustrate ako pag naaalala,,,922052071641120768,-0.0516,0.267,0.253,0.479,Neu
1419,riskarisk,2017-10-22 06:48,0,1,happy death day surprisingly please high blood sugar due ur sweetness cuma nonton,,,922051979857117184,0.7579,0.167,0.489,0.343,Pos
1420,Freya_clark7,2017-10-22 06:48,0,0,happy death day advert keeps playing radio driving dark,,,922051979848888320,0.1531,0.253,0.357,0.39,Neu
1421,Bhussain123,2017-10-22 06:48,0,0,new favourite film happy death day great,,,922051939692613632,0.5994,0.248,0.497,0.255,Pos
1422,addinazmilll,2017-10-22 06:47,0,0,watching happy death day keep wondering many people wanna kill bcs think im stupid fking,,,922051894037463042,-0.8519,0.449,0.139,0.412,Neg
1423,MillescaClaire,2017-10-22 06:46,0,2,happy death day,,,922051427144486913,-0.0516,0.453,0.43,0.116,Neg
1424,AinurAsyriq,2017-10-22 06:46,0,0,happy death day,,,922051408618123265,-0.0516,0.453,0.43,0.116,Neg
1425,MILLIEW0LFHARD,2017-10-22 06:44,0,0,okay happy death day kinda boring start got interesting like bitch shook,,,922051111250362368,-0.079,0.429,0.417,0.154,Neg
1426,hxnnxhe,2017-10-22 06:43,0,0,v enjoyable,,#HappyDeathDay,922050797424250881,0.4404,0.0,1.0,0.0,Pos
1427,AngieRaphael,2017-10-22 06:42,0,0,visit reviews,,#TheSnowman #IngridGoesWest #HomeAgain #BrigsbyBear #LovingVincent #HappyDeathDay,922050586740002817,0.0,0.0,0.0,1.0,Neu
1428,karylle_mojica,2017-10-22 06:42,0,0,gonna watch happy death day later fave people,,,922050500693975041,0.4019,0.252,0.426,0.323,Pos
1429,Mokoisback,2017-10-22 06:42,0,0,liked video moist happy death day,@YouTube,,922050419697836032,0.3818,0.291,0.485,0.224,Pos
1430,ChezkaRevariz,2017-10-22 06:42,0,2,gusto ko panoorin yung happy death day,,,922050411871137792,-0.0516,0.31,0.294,0.397,Neu
1431,_rxrxnxxnx99_,2017-10-22 06:41,0,0,happy death day,,,922050382502674432,-0.0516,0.453,0.43,0.116,Neg
1432,JoshLabis,2017-10-22 06:40,0,0,ug ngano daw happy death day,,,922050122770399232,-0.0516,0.336,0.319,0.345,Neu
1433,Napirlo_,2017-10-22 06:37,1,0,happy death day,,,922049138576867330,-0.0516,0.453,0.43,0.116,Neg
1434,bethany_loyola,2017-10-22 06:35,0,1,nagsimula talaga nung nanood kami ng tas nag last happy death day petmalu lodi,,,922048859060056064,-0.4019,0.303,0.175,0.521,Neu
1435,flexterjohn,2017-10-22 06:34,0,0,masaya manood hahahappy birthday tree,,#HappyDeathDay,922048559867871236,0.0,0.0,0.0,1.0,Neu
1436,asyrafyon,2017-10-22 06:33,0,0,neutral,,#HappyDeathDay,922048353864577029,0.0,0.0,0.0,1.0,Neu
1437,Hollyvictoriax2,2017-10-22 06:33,1,3,mc cinema,@LynkCable,#HappyDeathDay,922048238068387840,0.0,0.0,0.0,1.0,Neu
1438,bradleyyyshea,2017-10-22 06:33,0,0,going see happy death day actually guarantee baby driver still much better enjoy,,,922048162768056320,0.7845,0.165,0.498,0.338,Pos
1439,coligadokyla_,2017-10-22 06:32,0,0,ang ganda ng happy death day,,,922048024561442816,-0.0516,0.336,0.319,0.345,Neu
1440,Bunn0117,2017-10-22 06:32,1,1,saw happy death day babe,@ledo_nguyen,#Moviedate #Happydeathday #Firstmoviedate,922047940054495232,-0.0516,0.368,0.349,0.283,Neg
1441,SwiftySaysYes,2017-10-22 06:30,0,0,want watch happy death day,,,922047552106532866,0.0258,0.358,0.459,0.183,Pos
1442,soundtrackgeek,2017-10-22 06:30,0,0,make sure dont miss soundtrack happy death day,,,922047456652673026,-0.6315,0.471,0.256,0.273,Neg
1443,EMusnit,2017-10-22 06:29,0,24,watched happy death day thankyou today,@xxaubreym,,922047372649054208,-0.0516,0.336,0.319,0.345,Neu
1444,farahananf99,2017-10-22 06:29,0,0,rate ramai ni yg respond mcm best gilak tapi ntah laa mcm nda teringin tengok tu happy death day fizin pun kata best,,,922047360875749376,0.8481,0.111,0.346,0.543,Neu
1445,_anyapacis12_,2017-10-22 06:29,0,1,happy death day,,,922047351635697664,-0.0516,0.453,0.43,0.116,Neg
1446,Dhamiri_K,2017-10-22 06:29,0,0,watching happy death day bit bit funny bit mind bending kinda worth watch,,,922047275446124544,0.5118,0.185,0.389,0.426,Neu
1447,lufiasnalza,2017-10-22 06:29,2,4,today first day rest,,#happydeathday,922047204306513920,0.0,0.0,0.0,1.0,Neu
1448,hhhhatikahh_,2017-10-22 06:29,0,1,happy death day cinemas,@MBO,,922047193275609088,-0.0516,0.406,0.385,0.208,Neg
1449,chezylaws,2017-10-22 06:27,0,0,happy death day juga gaberani ew,,,922046738965266432,-0.0516,0.336,0.319,0.345,Neu
1450,_mikagarcia_,2017-10-22 06:26,0,0,nuod tayo happy death day plsss,,,922046375180644352,-0.0516,0.336,0.319,0.345,Neu
1451,_ObiMoo,2017-10-22 06:25,0,0,happy death day geostorm brave,,,922046190593757184,0.4939,0.3,0.546,0.154,Pos
1452,yezitsmeyass,2017-10-22 06:25,0,0,happy death day,,,922046169156534272,-0.0516,0.453,0.43,0.116,Neg
1453,jxannaqtx,2017-10-22 06:24,0,1,happy death day arat nood,,,922046080321073152,-0.0516,0.368,0.349,0.283,Neg
1454,justmetherese_,2017-10-22 06:23,0,2,grabe ang ganda nung happy death day,,,922045798967156736,-0.0516,0.31,0.294,0.397,Neu
1455,_izztrzli,2017-10-22 06:23,0,0,happy death day guys,,,922045616959537152,-0.0516,0.406,0.385,0.208,Neg
1456,mylovingcabello,2017-10-22 06:22,0,0,happy death day,,,922045370292584448,-0.0516,0.453,0.43,0.116,Neg
1457,irissyhrh,2017-10-22 06:21,1,1,happy death day,,,922045297332699137,-0.0516,0.453,0.43,0.116,Neg
1458,kobokurni,2017-10-22 06:20,0,0,maaf happy death day aeng nebak di loop ke dan,,,922045107045404672,-0.0516,0.25,0.237,0.513,Neu
1459,YuyuyOi,2017-10-22 06:20,0,1,mai kau sudah tingu happy death day,,,922045083192475649,-0.0516,0.31,0.294,0.397,Neu
1460,andryanpabss,2017-10-22 06:20,0,1,today first day happy death day,,,922045008823193600,-0.0516,0.336,0.319,0.345,Neu
1461,kingseoksin,2017-10-22 06:20,0,0,sepertinya happy death day seru,,,922044946596601856,-0.0516,0.368,0.349,0.283,Neg
1462,yanzanaa,2017-10-22 06:18,0,0,happy death day,,,922044416851714053,-0.0516,0.453,0.43,0.116,Neg
1463,cineworld,2017-10-22 06:17,0,0,let us know think happy death day,,,922044157752901632,-0.0516,0.31,0.294,0.397,Neu
1464,Kadeem_95,2017-10-22 06:16,0,0,tickets booked happy death day stand special tuesday jigsaw thursday,,,922043945290534912,0.3612,0.225,0.37,0.405,Neu
1465,_maisyerah,2017-10-22 06:15,0,2,happy death day,,,922043786577944577,-0.0516,0.453,0.43,0.116,Neg
1466,syjaasminee,2017-10-22 06:15,0,0,nood tayo happy death day,,,922043695267962880,-0.0516,0.368,0.349,0.283,Neg
1467,thisislila,2017-10-22 06:14,0,0,happy death day basically best worst thing ever go watch havent,,,922043494339715074,-0.0258,0.349,0.345,0.306,Neg
1468,apabedanyacom,2017-10-22 06:13,2,1,alasan nonton happy death day di bioskop,,,922043339108630528,-0.0516,0.31,0.294,0.397,Neu
1469,Dbenery,2017-10-22 06:13,0,0,happy death day ini slasher movie yang fun dan nggak pretensius sama minor tapi tepat,,,922043332544552961,0.4767,0.17,0.306,0.524,Neu
1470,maricaaaar_,2017-10-22 06:12,0,0,happy death day,,,922043014599413760,-0.0516,0.453,0.43,0.116,Neg
1471,jamestirl,2017-10-22 06:11,0,0,happy death day looks like good movie anyone seen good,,,922042798534258688,0.7964,0.187,0.574,0.239,Pos
1472,mohamadaldirais,2017-10-22 06:11,0,0,watching happy death day thalia melly,@cinema21,,922042696016867343,-0.0516,0.336,0.319,0.345,Neu
1473,kuwtayy,2017-10-22 06:10,0,1,wanna see happy death day real bad,,,922042483244191744,-0.5719,0.49,0.245,0.265,Neg
1474,JamieNeish,2017-10-22 06:09,0,0,bit horror cinema day happy death day clothes shopping squashed,,,922042337680904192,-0.5994,0.415,0.202,0.383,Neg
1475,notaljaylan,2017-10-22 06:07,0,0,fully understood ending happy death day,,,922041823186468865,0.0164,0.329,0.334,0.337,Neu
1476,apabedanyacom,2017-10-22 06:06,1,1,alasan nonton happy death day di bioskop,@sobatblogger,#sobatblogger,922041451428569088,-0.0516,0.31,0.294,0.397,Neu
1477,_ynafranchesca,2017-10-22 06:05,0,0,gusto ko panoorin happy death day,,,922041293013901312,-0.0516,0.336,0.319,0.345,Neu
1478,apabedanyacom,2017-10-22 06:05,2,2,alasan nonton happy death day di bioskop,@Warung_Blogger,#HappyBlogging,922041278916837376,-0.0516,0.31,0.294,0.397,Neu
1479,hxnnaheliza,2017-10-22 06:05,0,0,saw happy death day yesterday proper fell love guy like omg,,,922041249602985984,0.7579,0.183,0.488,0.329,Pos
1480,farraaslyn,2017-10-22 06:05,0,1,hahaha happy death day worse hdd haha,,,922041124675620867,0.5106,0.363,0.534,0.104,Pos
1481,13NewsNow,2017-10-22 06:05,0,0,happy death day scares box office,,,922041122037338112,-0.3818,0.485,0.285,0.231,Neg
1482,yasbridges,2017-10-22 06:05,0,1,want go see happy death day bad,,,922041119822766080,-0.5267,0.481,0.325,0.195,Neg
1483,tomspr,2017-10-22 06:04,0,0,happy death day ena lah meskipun banyak pertanyaan yang nggak kejawab,,,922041014063308805,-0.0516,0.235,0.223,0.542,Neu
1484,dearnursyuhada,2017-10-22 06:02,0,0,neutral,,#HappyDeathDay,922040449665089537,0.0,0.0,0.0,1.0,Neu
1485,stifamae,2017-10-22 06:01,0,1,happy death day,,,922040124426280960,-0.0516,0.453,0.43,0.116,Neg
1486,menikyuliani_,2017-10-22 06:00,0,0,masih nambah lagi ternyata happy death day duh belum seminggu udah film gimana,,,922040033648959488,-0.0516,0.21,0.199,0.591,Neu
1487,THESCUMBAGTOUGH,2017-10-22 06:00,0,0,happy death day funny af recommend watch,,,922039957748834304,0.6369,0.244,0.569,0.188,Pos
1488,alxndrn_,2017-10-22 05:59,0,1,happy death day cinemas quezon metro,@TriNoma @trinomatweets,,922039736570703872,-0.0516,0.336,0.319,0.345,Neu
1489,LisaIsAmazingg,2017-10-22 05:59,0,0,booked ticket see happy death day tomorrow toss whether good idea,,,922039607793016832,0.4019,0.211,0.357,0.432,Neu
1490,jasmincroker,2017-10-22 05:58,0,2,watched happy death day didnt like bit,@george_varndell,,922039449659289605,-0.3204,0.438,0.27,0.292,Neg
1491,xxelahatesyouxx,2017-10-22 05:56,0,1,happy death day,,,922039005377466368,-0.0516,0.453,0.43,0.116,Neg
1492,nnnnaomi_,2017-10-22 05:56,0,1,seven sundays happy death day,,,922038936527974400,-0.0516,0.368,0.349,0.283,Neg
1493,farraaslyn,2017-10-22 05:56,0,0,happy death day idgi,,,922038891414044673,-0.0516,0.406,0.385,0.208,Neg
1494,AlondraSiocon,2017-10-22 05:55,0,0,happy death day nalang,,,922038815790792705,-0.0516,0.406,0.385,0.208,Neg
1495,kigs_91,2017-10-22 05:55,0,0,geostorm happy death day,,,922038717631447040,-0.0516,0.406,0.385,0.208,Neg
1496,nahialej,2017-10-22 05:54,0,1,lezz watch happy death day baaa,,,922038512844603392,-0.0516,0.336,0.319,0.345,Neu
1497,Aqel_18,2017-10-22 05:54,0,0,happy death day arsenal,,,922038355390599168,-0.0516,0.406,0.385,0.208,Neg
1498,arasitumorang,2017-10-22 05:53,0,0,happy death day,,,922038158157422592,-0.0516,0.453,0.43,0.116,Neg
1499,cybelbrrs,2017-10-22 05:51,0,0,kami ng birthday sa happy death day ha ha,,,922037693470597121,0.5574,0.224,0.489,0.287,Pos
1500,ryanonce,2017-10-22 05:50,0,0,geostorm drama politik bencana happy death day horor time blade runner action foreigner,,,922037320013848576,-0.0516,0.21,0.199,0.591,Neu
1501,aulianrahmany,2017-10-22 05:48,0,0,watching happy death day,,,922036916974886912,-0.0516,0.406,0.385,0.208,Neg
1502,pronaim99,2017-10-22 05:48,0,0,happy death day boss,,#WengerOut,922036882187239425,-0.0516,0.406,0.385,0.208,Neg
1503,dana_mainit,2017-10-22 05:47,0,1,samok maning happy death day oi,,,922036629761441793,-0.0516,0.336,0.319,0.345,Neu
1504,AShadyPyro,2017-10-22 05:47,0,0,enjoyable dark lacked terror required classified,,#HappyDeathDay,922036593401110528,-0.128,0.33,0.282,0.388,Neu
1505,merrykristina,2017-10-22 05:46,0,0,happy death day,,#nowwatching,922036537126141952,-0.0516,0.453,0.43,0.116,Neg
1506,klein_gerodias,2017-10-22 05:45,0,0,etey oy showing na diay ang happy death day shettt wako katan aw,,,922036122309365760,-0.0516,0.21,0.199,0.591,Neu
1507,humblemariano_,2017-10-22 05:45,0,0,happy death day,,,922036080227913728,-0.0516,0.453,0.43,0.116,Neg
1508,nadiyabd,2017-10-22 05:42,1,1,want watch happy death day,,,922035310459895808,0.0258,0.358,0.459,0.183,Pos
1509,gelinerssss,2017-10-22 05:42,0,0,torn watching bad genius happy death day,,,922035298703351808,-0.6908,0.584,0.23,0.186,Neg
1510,hndrnldy,2017-10-22 05:41,0,0,pengabdi setan happy death day kurang seru,,,922035241383968768,-0.0516,0.31,0.294,0.397,Neu
1511,gavinwistan,2017-10-22 05:40,0,0,watching happy death day,@cinemaxxtheater,,922035009443086336,-0.0516,0.406,0.385,0.208,Neg
1512,WildWildW0rld,2017-10-22 05:39,1,0,neutral,@poison_ghoul @oMiss_Louise,,922034735660126208,0.0,0.0,0.0,1.0,Neu
1513,Russty_Rooster,2017-10-22 05:37,0,3,would recommend happy death day want listen pod simple,@NOFSpodcast,,922034265818324992,0.3818,0.238,0.457,0.305,Pos
1514,JUMPCUT_ONLINE,2017-10-22 05:37,0,0,roundup includes reviews,,#TheShapeOfWater #TheSnowman #HappyDeathDay #TheRitual #TheMountainBetweenUs #BattleOfTheSexes,922034126580043776,0.0,0.0,0.0,1.0,Neu
1515,louissamrgrc,2017-10-22 05:37,0,0,gusto ko manood ng happy death day,,,922034122419159040,-0.0516,0.31,0.294,0.397,Neu
1516,Alkindii,2017-10-22 05:35,0,0,happy death day sure,,,922033733129007104,0.2732,0.358,0.55,0.092,Pos
1517,KaptenTsubasa,2017-10-22 05:35,0,0,nonton happy death day malah jg kangen sekolah di ameriki,,,922033615109701632,-0.0516,0.25,0.237,0.513,Neu
1518,QyQyla,2017-10-22 05:34,0,1,happy death day screen cinemas kuala wilayah persekutuan,@Golden @gscinemas @faridizham,,922033382044737538,-0.0516,0.287,0.272,0.441,Neu
1519,aria_imagi,2017-10-22 05:32,0,0,happy death day ini endingnya gak kelemahannya cuma gak ada penjelasan kenapa si lakon utam bisa mengalami time loop,,,922033003005583361,-0.0516,0.159,0.15,0.691,Neu
1520,keylizzzle,2017-10-22 05:32,0,2,watching happy death day fire alarm went get finish,,,922032929496211456,-0.6124,0.5,0.213,0.287,Neg
1521,ANTONsillitis_,2017-10-22 05:32,0,1,happy death day hilarious freaky,,,922032850819473408,0.0,0.464,0.464,0.072,Pos
1522,IamMemard,2017-10-22 05:31,0,0,happy death day,,,922032641800409088,-0.0516,0.453,0.43,0.116,Neg
1523,ingrid_yap,2017-10-22 05:30,0,0,watching happy death day hoho,,,922032471276847105,-0.0516,0.368,0.349,0.283,Neg
1524,rick_soerafani,2017-10-22 05:29,0,0,happy death day,,,922032098814304256,-0.0516,0.453,0.43,0.116,Neg
1525,Niall_Scullion_,2017-10-22 05:28,1,5,great see slasher film back gave scream lots unanswered though,@UniversalHorror @creetureshow,,922032011656749057,0.34,0.182,0.277,0.541,Neu
1526,SmallFilmRater,2017-10-22 05:28,0,1,happy death day groundhog day meets,,#NowWatching,922031881570398209,-0.0516,0.336,0.319,0.345,Neu
1527,chacha__0920,2017-10-22 05:24,0,0,happy death day,,,922030891429347328,-0.0516,0.453,0.43,0.116,Neg
1528,mikeemeoww,2017-10-22 05:24,0,1,happy death day,,,922030832516087808,-0.0516,0.453,0.43,0.116,Neg
1529,Hemmo1996_Cindy,2017-10-22 05:24,0,0,day sa araw ng mga wow happy death day talaga sa puso ko hahahahaha,,,922030784759791616,0.5574,0.174,0.335,0.491,Neu
1530,hanknight9_,2017-10-22 05:23,0,0,yaaas happy death day,,,922030720356319232,-0.0516,0.406,0.385,0.208,Neg
1531,HQuizzagan,2017-10-22 05:23,0,0,happy death day pala,,,922030705831321606,-0.0516,0.406,0.385,0.208,Neg
1532,arwinmonmon,2017-10-22 05:23,0,0,pssst showing happy death day,@roselinhazel,,922030545546100737,-0.0516,0.368,0.349,0.283,Neg
1533,aroncarig,2017-10-22 05:22,0,2,gusto kong panuorin yung geostorm happy death day,,,922030512624955394,-0.0516,0.287,0.272,0.441,Neu
1534,chigsybooboo,2017-10-22 05:20,0,1,happy death day great whodunnit work halfway,@CineBroughton @cineworld,#CineworldUnlimited,922029962764447744,0.5994,0.248,0.497,0.255,Pos
1535,RyannHammond,2017-10-22 05:19,0,0,happy death day suprisingly,,,922029613462753280,-0.0516,0.406,0.385,0.208,Neg
1536,Heriwidianto,2017-10-22 05:18,0,0,happy death day awesome movie fall,,,922029410978471936,0.5994,0.265,0.531,0.204,Pos
1537,jejenins,2017-10-22 05:16,0,0,happy death day,,,922028848237047809,-0.0516,0.453,0.43,0.116,Neg
1538,crsntrl,2017-10-22 05:14,2,5,happy death day must watch movie,,,922028377556467713,-0.0516,0.336,0.319,0.345,Neu
1539,MSCEMP,2017-10-22 05:14,0,0,sunday movie schedule happy death day rated,,,922028272573087744,-0.0516,0.31,0.294,0.397,Neu
1540,mogurakujira,2017-10-22 05:13,0,0,happy death day,,,922028032725893122,-0.0516,0.453,0.43,0.116,Neg
1541,Dhamiri_K,2017-10-22 05:12,0,0,bad happy death day bit mindbending movie je la,,,922027984520757248,-0.5719,0.433,0.216,0.351,Neg
1542,TAIYYAA,2017-10-22 05:12,0,1,want go see happy death day,,,922027884939689984,0.0258,0.328,0.42,0.252,Pos
1543,_YinYi_,2017-10-22 05:11,0,0,wanna watch tombiruo happy death day,,,922027695654891521,-0.0516,0.336,0.319,0.345,Neu
1544,tom_pledgerrr,2017-10-22 05:11,0,0,liked video happy death day official trailer theaters friday october,@YouTube,,922027591665627136,0.3818,0.224,0.374,0.402,Neu
1545,shtjustgotreal,2017-10-22 05:10,0,0,happy death day mall cinema quezon,@Fisher,,922027456525107200,-0.0516,0.336,0.319,0.345,Neu
1546,evelynvlore,2017-10-22 05:10,0,0,watching happy death day koko,@cinemaxxtheater,,922027391853109249,-0.0516,0.368,0.349,0.283,Neg
1547,luishorniveros7,2017-10-22 05:10,0,0,ang wierd ng happy death day movie,,,922027291483320320,-0.0516,0.31,0.294,0.397,Neu
1548,GizmoShikari,2017-10-22 05:08,0,0,rather enjoyed,,#HappyDeathDay,922026811378290688,0.5106,0.0,0.767,0.233,Pos
1549,nurinnizam_,2017-10-22 05:07,0,0,happy death day,,,922026504321560577,-0.0516,0.453,0.43,0.116,Neg
1550,ChelsieLouiseox,2017-10-22 05:07,0,0,wait watch happy death day tonight,,,922026498554462208,-0.0516,0.336,0.319,0.345,Neu
1551,alltimeh0e1,2017-10-22 05:06,0,1,happy death day actually alright,,,922026356367491072,0.2023,0.336,0.491,0.172,Pos
1552,dreclarkson,2017-10-22 05:06,0,0,happy death day,,,922026312956444672,-0.0516,0.453,0.43,0.116,Neg
1553,FarahMat94,2017-10-22 05:04,0,6,sesiapa yang kacak area shah alam jom tengok happy death day,,,922025935460691968,-0.0516,0.235,0.223,0.542,Neu
1554,Scarimonious,2017-10-22 05:04,0,0,also kinda plot happy death day stop salty sea horror,,,922025770108665856,-0.7282,0.503,0.18,0.316,Neg
1555,_imladydiane_,2017-10-22 05:04,0,0,happy death day,,,922025756544286720,-0.0516,0.453,0.43,0.116,Neg
1556,dolandumbass,2017-10-22 05:02,0,0,happy death day,,,922025380118253568,-0.0516,0.453,0.43,0.116,Neg
1557,aiyub_abu,2017-10-22 05:02,0,0,watching happy death day,,,922025376829784070,-0.0516,0.406,0.385,0.208,Neg
1558,karensarsozo,2017-10-22 05:00,0,1,ang ganda ng happy death day,,,922024822942482432,-0.0516,0.336,0.319,0.345,Neu
1559,Watchaholics,2017-10-22 05:00,0,1,amikor hollywood kifogy az az sikoly,,#happydeathday #scream,922024739006279680,0.0,0.0,0.0,1.0,Neu
1560,helenmonrose,2017-10-22 04:59,0,0,ever since happy death day waited wiki release plot could find killer without watching,,,922024636610514944,-0.6705,0.358,0.162,0.48,Neu
