Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
3171,rollyoaks,2017-10-23 02:54,0,0,maganda ba happy death day wala kang pinost na,,,922355467011080192,-0.0516,0.267,0.253,0.479,Neu
3172,oqdjennie,2017-10-23 02:53,0,0,watch happy death day,,,922355356918980608,-0.0516,0.406,0.385,0.208,Neg
3173,elembilyanweba,2017-10-23 02:53,0,1,happy death day,,,922355341303492608,-0.0516,0.453,0.43,0.116,Neg
3174,gianacabuhat,2017-10-23 02:50,0,0,happy death day cute funny,,,922354499041161216,0.6908,0.269,0.662,0.069,Pos
3175,tajmahalhshm,2017-10-23 02:50,0,0,happy death day movie ni best,,,922354438697713666,0.6124,0.264,0.534,0.203,Pos
3176,Jesicris,2017-10-23 02:50,0,0,happy death day movie via,@YouTube,,922354438169341952,-0.0516,0.368,0.349,0.283,Neg
3177,chxnanne,2017-10-23 02:48,0,2,happy death day,,,922354051685085185,-0.0516,0.453,0.43,0.116,Neg
3178,KateeeYang,2017-10-23 02:47,0,0,libre niyo ko ng sineee huhu want happy death day,,,922353787825659904,0.0258,0.245,0.314,0.44,Neu
3179,LindsSwiftJenna,2017-10-23 02:47,0,3,november happy death day,,,922353772076064768,-0.0516,0.406,0.385,0.208,Neg
3180,JrAldrete,2017-10-23 02:46,0,3,went watch happy death day yesterday part liked girl says stuck head,,,922353435646640128,0.1531,0.289,0.319,0.392,Neu
3181,therealest_savv,2017-10-23 02:45,0,0,happy death day comfort zone relaxing,,,922353305744916481,0.6705,0.255,0.614,0.131,Pos
3182,MsLadyCasper,2017-10-23 02:45,0,1,happy death day trailer commentary saw unique,@ayaka_eiga,,922353276565069824,-0.0516,0.31,0.294,0.397,Neu
3183,detikhot,2017-10-23 02:45,0,1,runner dan happy death day merosot di peringkat box office,,,922353253836234752,-0.0516,0.25,0.237,0.513,Neu
3184,ddclaire_12,2017-10-23 02:45,0,0,pretty,,#HappyDeathDay,922353141839884288,0.4939,0.0,1.0,0.0,Pos
3185,jjmcghie,2017-10-23 02:44,0,0,happy death day exactly trashy fun expected,,,922352907038502912,0.4767,0.262,0.47,0.268,Pos
3186,DavidOakes8,2017-10-23 02:42,1,2,happy death day saw,,#afilmclub,922352479509114881,-0.0516,0.406,0.385,0.208,Neg
3187,HA0GE,2017-10-23 02:41,0,0,runner dan happy death day merosot di peringkat box office,@null,,922352284104671232,-0.0516,0.25,0.237,0.513,Neu
3188,BoxOfficeMovie_,2017-10-23 02:40,3,1,boo mengagetkan happy death day di puncak box berikut top minggu,,#BoxOffice,922351953010597888,0.1531,0.224,0.316,0.46,Neu
3189,vapevjuice,2017-10-23 02:40,0,1,watched happy death day terrible bored death watching give miss,,#shitfilm #HappyDeathDay,922351932353728512,-0.872,0.655,0.166,0.179,Neg
3190,eyyffaa,2017-10-23 02:39,0,1,happy death day mall negeri sembilan,@Palm @ameliadeeanad,,922351721912963072,-0.0516,0.336,0.319,0.345,Neu
3191,alyxmarissa,2017-10-23 02:38,0,0,finally watched happy death day good wtf,,,922351594359873537,-0.2732,0.445,0.382,0.173,Neg
3192,breezylashae,2017-10-23 02:38,0,0,happy death day,,,922351524172500993,-0.0516,0.453,0.43,0.116,Neg
3193,little_dwarfo,2017-10-23 02:38,0,1,verarsch mich den titel haben sie happy death day zu,,,922351425002393601,-0.0516,0.25,0.237,0.513,Neu
3194,sysylvester,2017-10-23 02:37,0,0,watching happy death day uptown place mall,,,922351312255275008,-0.0516,0.31,0.294,0.397,Neu
3195,ArditErwandha,2017-10-23 02:37,23,39,habis nonton happy death day kenapa malah bikin lebih bersyukur sama kehidupan ya,,,922351231179243520,-0.0516,0.21,0.199,0.591,Neu
3196,passingfair,2017-10-23 02:37,0,0,also went saw happy death day actually really funny weirdly also would,,,922351168361185280,0.1317,0.3,0.324,0.376,Neu
3197,little_dwarfo,2017-10-23 02:35,0,0,ich stimmung wie happy death day,,,922350838131109888,-0.0516,0.336,0.319,0.345,Neu
3198,shayyyybaeee,2017-10-23 02:35,1,1,happy death day pretty good,,,922350749178310656,0.7096,0.265,0.667,0.068,Pos
3199,MikeThornWrites,2017-10-23 02:35,0,0,found happy death day flat passed left impression seen,,,922350749077475328,0.1779,0.252,0.361,0.387,Neu
3200,Iradiojakarta,2017-10-23 02:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350276752834560,-0.0516,0.235,0.223,0.542,Neu
3201,iradioBJM,2017-10-23 02:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350211535654912,-0.0516,0.235,0.223,0.542,Neu
3202,mhdhanif_,2017-10-23 02:33,0,0,geostorm happy death day,,,922350188307521536,-0.0516,0.406,0.385,0.208,Neg
3203,iradiobdg,2017-10-23 02:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350131348983809,-0.0516,0.235,0.223,0.542,Neu
3204,iradiomedan,2017-10-23 02:32,0,1,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350064223207424,-0.0516,0.235,0.223,0.542,Neu
3205,iradiofmdotcom,2017-10-23 02:32,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350025774166017,-0.0516,0.235,0.223,0.542,Neu
3206,iradiojogja,2017-10-23 02:32,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,922350004735537152,-0.0516,0.235,0.223,0.542,Neu
3207,jewelqzn,2017-10-23 02:32,0,9,happy death day wt mi main bitches,,,922349965342523392,-0.6249,0.503,0.239,0.258,Neg
3208,MicFizzle,2017-10-23 02:32,0,0,see happy death day,,,922349923554807808,-0.0516,0.406,0.385,0.208,Neg
3209,eunhcby,2017-10-23 02:31,0,0,gusur happy death day film komedi dan horor madea puncaki box office,,,922349664409501697,-0.0516,0.222,0.21,0.568,Neu
3210,pantedlant,2017-10-23 02:30,0,1,happy death day add shit hahhah,,,922349450449711104,-0.5859,0.528,0.261,0.211,Neg
3211,deamorfati,2017-10-23 02:29,0,0,padahal dikit lagi bisa nonton happy death day tapi lagi nunggu kepastian juga,,,922349329276321792,-0.0516,0.21,0.199,0.591,Neu
3212,adwkd8,2017-10-23 02:28,0,0,happy death day beyond,,#HappyDeathDay,922349031849730049,-0.0516,0.406,0.385,0.208,Neg
3213,jubilynv,2017-10-23 02:27,0,1,happy death day,,,922348693654663170,-0.0516,0.453,0.43,0.116,Neg
3214,jeydmiranduh,2017-10-23 02:26,0,2,ganda ng happy death day,,,922348436057231360,-0.0516,0.368,0.349,0.283,Neg
3215,_xrjcm,2017-10-23 02:25,0,2,ang ganda nung happy death day hahaha dami q time,,,922348154002874368,0.5267,0.227,0.424,0.349,Pos
3216,AgungChoi,2017-10-23 02:24,0,0,watching happy death day one anticipated slahser movies year gold,@Cinema,,922347933797773312,-0.0516,0.25,0.237,0.513,Neu
3217,MenacingMecha,2017-10-23 02:23,0,0,oh yeah watched happy death day enjoyable schlock part inconsistent tone big plot hole ruins twist,,,922347659276509185,0.25,0.256,0.331,0.414,Neu
3218,MovieBuffChick1,2017-10-23 02:22,0,0,weekend box office top,,#MadeaBoo2 #Geostorm #HappyDeathDay #BladeRunner2049 #OnlyTheBrave #TheForeigner #IT #TheSnowman,922347408998260736,0.2023,0.0,0.375,0.625,Neu
3219,VWXZYV,2017-10-23 02:22,0,0,wanna watch happy death day,,,922347368904785921,-0.0516,0.368,0.349,0.283,Neg
3220,17stamps,2017-10-23 02:21,0,2,highly recommend happy death day,,,922347346763038720,0.3834,0.322,0.523,0.155,Pos
3221,dmusriadi,2017-10-23 02:21,0,0,happy death day xxi jakarta dki,@Epicentrum @cinema21,,922347333391650817,-0.0516,0.336,0.319,0.345,Neu
3222,levantisa,2017-10-23 02:21,0,0,watching happy death day bagusledy,@cinema21,,922347309131644928,-0.0516,0.368,0.349,0.283,Neg
3223,Rjhaiye,2017-10-23 02:21,0,1,today first day happy death day,,,922347274734247936,-0.0516,0.336,0.319,0.345,Neu
3224,Angelikiiim,2017-10-23 02:21,0,0,happy death day beee,,,922347144803106817,-0.0516,0.406,0.385,0.208,Neg
3225,wow_keren,2017-10-23 02:20,2,1,gusur happy death day film komedi dan,,#film #TylerPerrysBoo2AMadeaHalloween #TitoOritos #DiamondWhite,922346946525663237,-0.0516,0.31,0.294,0.397,Neu
3226,andreaisnothere,2017-10-23 02:18,0,1,happy death day okay,,,922346565015969792,0.1779,0.371,0.533,0.095,Pos
3227,doIIpxrts,2017-10-23 02:17,0,10,figured ending happy death day literally minutes movie,,,922346331506536449,-0.0516,0.287,0.272,0.441,Neu
3228,zrfaziz,2017-10-23 02:16,0,1,happy death day ni cerita apa nampak menarik,,,922346035644579840,-0.0516,0.287,0.272,0.441,Neu
3229,eas014,2017-10-23 02:16,0,0,happy death day actually really,,,922345997505667072,-0.0516,0.368,0.349,0.283,Neg
3230,doIIpxrts,2017-10-23 02:15,0,14,happy death day literally one worst movies ever seen,,,922345757247602688,-0.6486,0.452,0.209,0.339,Neg
3231,iglesiadelruido,2017-10-23 02:15,0,0,por happy death day,,,922345747407925248,-0.0516,0.406,0.385,0.208,Neg
3232,BagOfNotes,2017-10-23 02:15,0,0,mother happy death day two amazing horror movies,,#NoRegrets,922345731406446592,-0.0258,0.398,0.393,0.209,Neg
3233,MasterPrudent,2017-10-23 02:15,0,1,happy death day,,,922345669238517760,-0.0516,0.453,0.43,0.116,Neg
3234,EldiarioLaVoz,2017-10-23 02:15,0,0,happy death day domina len taquilla norteamericana,,,922345605036412930,-0.0516,0.31,0.294,0.397,Neu
3235,windd_windd,2017-10-23 02:14,0,0,justicleague murderontheoreintexpress happydeathday jigsaw,,,922345545020063744,0.0,0.0,0.0,1.0,Neu
3236,louisenichole_,2017-10-23 02:14,0,0,happy death day,,,922345460274053120,-0.0516,0.453,0.43,0.116,Neg
3237,gosipartisyuk,2017-10-23 02:14,0,0,gusur happy death day film komedi dan horor madea puncaki box office,,#gosipartisyuk,922345404624244737,-0.0516,0.222,0.21,0.568,Neu
3238,trondog_,2017-10-23 02:14,0,0,happy death day pretty good movie,,,922345357211615232,0.7096,0.248,0.624,0.127,Pos
3239,FFM_FullMovies,2017-10-23 02:14,0,0,happy death day free full high quality hd,@FFM_FullMovies,,922345355886432256,0.4767,0.245,0.44,0.314,Pos
3240,slovestotweeeet,2017-10-23 02:12,0,0,happy death day,,,922344930923679744,-0.0516,0.453,0.43,0.116,Neg
3241,TragicElegance,2017-10-23 02:12,0,1,amazing day girl saw happy death day food spent night,,,922344908190572544,0.5574,0.212,0.408,0.38,Pos
3242,bjorkswandress,2017-10-23 02:12,0,1,think woodshock happy death day,,,922344851450064896,-0.0516,0.368,0.349,0.283,Neg
3243,raventyler_,2017-10-23 02:11,0,0,happy death day shit,,,922344807460204544,-0.5859,0.615,0.303,0.082,Neg
3244,SpecialistDK,2017-10-23 02:10,0,0,watching happy death day,@UniversalHorror,,922344454425473024,-0.0516,0.406,0.385,0.208,Neg
3245,ItsRonnieMf,2017-10-23 02:10,0,0,went n seen crazy ass movie happy death day average butterfly effect ill tell u,,,922344368974868480,-0.836,0.519,0.152,0.329,Neg
3246,Prvns_Isha,2017-10-23 02:09,0,1,want watch happy death day badly,,,922344241681936384,-0.4588,0.5,0.357,0.143,Neg
3247,Cinezombi,2017-10-23 02:09,0,0,welcome list,@jessica_rothe @jamieleecurtis @pjsolestotally,#screamqueens #happydeathday,922344224766484480,0.4588,0.0,0.75,0.25,Pos
3248,HeyHawkster,2017-10-23 02:08,0,0,good go see,,#HappyDeathDay,922344024471519232,0.4404,0.0,0.592,0.408,Pos
3249,TayWaits,2017-10-23 02:08,0,0,happy death day super go watch,,,922344010101948416,0.5719,0.269,0.524,0.207,Pos
3250,rapplerdotcom,2017-10-23 02:07,6,13,planning watch happy death day fun repetition,,,922343627749240832,0.4767,0.262,0.47,0.268,Pos
3251,Leavitt07,2017-10-23 02:06,0,0,would inappropriate bringing month old happy death day cuz know,,,922343572828856321,-0.0516,0.25,0.237,0.513,Neu
3252,Quayvo___,2017-10-23 02:06,0,0,anyone else watch happy death day,,,922343361025069056,-0.0516,0.336,0.319,0.345,Neu
3253,cudidee,2017-10-23 02:05,0,0,want go see happy death day,,,922343176320335873,0.0258,0.328,0.42,0.252,Pos
3254,barbilocsin,2017-10-23 02:05,0,0,nice movie,,#HappyDeathDay,922343140148654085,0.4215,0.0,0.737,0.263,Pos
3255,tyepilots,2017-10-23 02:04,0,0,se td der certo eu vejo happy death day hoje,,,922342972682919937,-0.0516,0.25,0.237,0.513,Neu
3256,ellinameera_,2017-10-23 02:01,0,0,happy death day worth watching,,,922342121058660352,0.1779,0.339,0.487,0.174,Pos
3257,marioeb2006,2017-10-23 02:00,0,0,movie number today inspired,,#HappyDeathDay #Movie #BillMurray,922341854787534848,0.5423,0.0,0.692,0.308,Pos
3258,hanzRmax,2017-10-23 01:58,0,0,watching happy death day,@cinema21,,922341426184122368,-0.0516,0.406,0.385,0.208,Neg
3259,diannenanana,2017-10-23 01:57,0,1,happy death day,,,922341298023030785,-0.0516,0.453,0.43,0.116,Neg
3260,ohhmaira_,2017-10-23 01:57,0,4,happy death day,,,922341240523206656,-0.0516,0.453,0.43,0.116,Neg
3261,nyahmanglo,2017-10-23 01:57,0,0,ako gusto ko yung happy death day,,,922341076190425088,-0.0516,0.31,0.294,0.397,Neu
3262,Ugh_meli,2017-10-23 01:54,0,1,happy death day need watch,,,922340442196164608,-0.0516,0.368,0.349,0.283,Neg
3263,DanielleMonzon,2017-10-23 01:54,0,6,happy death day super good movie,,,922340415084228608,0.765,0.238,0.64,0.122,Pos
3264,Felixmartinsson,2017-10-23 01:54,0,0,today first day rest life,,#HappyDeathDay,922340313083011072,0.0,0.0,0.0,1.0,Neu
3265,lcthrn,2017-10-23 01:53,0,0,bkt ba kasi hnd showing yung happy death day sa sm clark,,,922340127199789056,-0.0516,0.222,0.21,0.568,Neu
3266,Jaypeemrn,2017-10-23 01:48,0,1,happy death day,,,922338886709264384,-0.0516,0.453,0.43,0.116,Neg
3267,MellyIsDOPEE,2017-10-23 01:48,0,1,wanna see happy death day jigsaw one think came,,,922338838890012672,-0.0516,0.267,0.253,0.479,Neu
3268,SmashUniv,2017-10-23 01:47,1,0,entertaining plot ending ruined plot twist shown,,#HappyDeathDay,922338653497634817,-0.0516,0.282,0.264,0.455,Neu
3269,Stephenkazz,2017-10-23 01:47,0,14,watching happy death day pretty good scary,,,922338561851924481,0.4019,0.376,0.519,0.106,Pos
3270,claudinemariee,2017-10-23 01:45,0,2,hello somebody watch happy death day bad genius pls,,,922338047483527168,-0.5267,0.425,0.287,0.287,Neg
3271,MajorGroup,2017-10-23 01:44,110,58,neutral,,#HappyDeathDay,922338000553459712,0.0,0.0,0.0,1.0,Neu
3272,readandgeek,2017-10-23 01:44,0,3,sitting,,#HappyDeathDay #ScaryMovieMonth,922337967976333313,0.0,0.0,0.0,1.0,Neu
3273,karahdawg,2017-10-23 01:43,0,0,happy death day stressed,,,922337634134794240,-0.3818,0.573,0.336,0.091,Neg
3274,bedtimebonzob,2017-10-23 01:42,0,1,happy death day delightful jessica rothe really impressive watching curse fucking,,,922337420523081728,0.5314,0.31,0.448,0.242,Pos
3275,heykluh,2017-10-23 01:42,0,1,predicted identity killer happy death day trailer feel satisfied knowing right,,,922337340433092608,-0.4019,0.378,0.3,0.323,Neg
3276,JonasBacho21,2017-10-23 01:41,0,0,happy death day,,,922337175659675648,-0.0516,0.453,0.43,0.116,Neg
3277,joosuuue__,2017-10-23 01:41,0,0,happy death day pretty need carter,,,922337075462066177,0.4588,0.283,0.5,0.217,Pos
3278,iamchristpcasti,2017-10-23 01:39,0,0,watching,,#HappyDeathDay,922336584824971264,0.0,0.0,0.0,1.0,Neu
3279,juridejesus,2017-10-23 01:38,0,1,really want watch happy death day,,,922336430386446337,0.1672,0.313,0.446,0.241,Pos
3280,ayla_reinoehl,2017-10-23 01:38,0,0,saw happy death day pretty good stupid ass overall would,,,922336372479930369,-0.25,0.439,0.398,0.163,Neg
3281,ChefScoopa,2017-10-23 01:38,0,1,happy death day murder ground hog day predictable,,,922336353609764865,-0.7096,0.497,0.214,0.289,Neg
3282,andy46_,2017-10-23 01:37,0,0,happy death day,,,922336151960043521,-0.0516,0.453,0.43,0.116,Neg
3283,nselasri,2017-10-23 01:37,0,0,happy death day alright movie wtf,,,922336052303552512,-0.4588,0.5,0.37,0.13,Neg
3284,jujubes1,2017-10-23 01:36,0,2,someone go see happy death day,,,922335885386903552,-0.0516,0.336,0.319,0.345,Neu
3285,JowCuartero,2017-10-23 01:34,0,2,torn bet bad happy death day,,,922335483346042880,-0.6908,0.623,0.245,0.132,Neg
3286,princess__les,2017-10-23 01:34,0,4,called killer happy death day within min movie,,,922335480472993792,-0.6705,0.485,0.219,0.296,Neg
3287,MuhdFajarIlham,2017-10-23 01:33,0,8,happy death day,,,922335152809771008,-0.0516,0.453,0.43,0.116,Neg
3288,Shivaaaani,2017-10-23 01:32,0,0,happy death day,,,922334892502941696,-0.0516,0.453,0.43,0.116,Neg
3289,Tesmith26,2017-10-23 01:31,0,0,happy death day crazy,,,922334751972872192,-0.3818,0.573,0.336,0.091,Neg
3290,Braggy_B,2017-10-23 01:31,0,0,false fornication fictitious happy death day,,,922334684293447681,-0.0516,0.336,0.319,0.345,Neu
3291,lilbbykalia,2017-10-23 01:31,0,0,nightmares happy death day pig mask guy fucking weeks,,,922334594405244928,-0.0516,0.267,0.253,0.479,Neu
3292,yeezusal,2017-10-23 01:30,1,0,happy death day movie,,,922334413974917120,-0.0516,0.406,0.385,0.208,Neg
3293,onettfarts,2017-10-23 01:28,0,6,watches happy death day afterwards kei tried take elevator doors wouldnt close ran outta,,,922333995995721728,-0.0516,0.199,0.189,0.612,Neu
3294,jojosuherman,2017-10-23 01:28,22,10,pgn nonton happy death day sm tapi kayaknya mah jawabannya tetep aduh aku lagi gak soalnya timbang tak,,,922333991742537729,-0.0516,0.165,0.157,0.678,Neu
3295,sammi_ann13,2017-10-23 01:28,0,2,happy death day sucks,,,922333944976158720,-0.4019,0.577,0.333,0.09,Neg
3296,RaulSan1995,2017-10-23 01:28,0,1,love stuck,@mothermother,#HappyDeathDay,922333869835202560,0.4939,0.323,0.677,0.0,Pos
3297,teenytinytanyad,2017-10-23 01:28,0,0,wish could unwatch happy death day watch love kinds movies,,,922333849027190785,0.7717,0.19,0.517,0.293,Pos
3298,shekperalta,2017-10-23 01:28,0,1,nw happy death day,@JeanineAshby14,,922333829414633472,-0.0516,0.406,0.385,0.208,Neg
3299,ale_olveraa,2017-10-23 01:28,0,0,vean happy death day esta buena,,,922333770157408256,-0.0516,0.336,0.319,0.345,Neu
3300,RobertoT913,2017-10-23 01:25,11,1,ya quiero ver happy death day,,,922333241411063808,-0.0516,0.336,0.319,0.345,Neu
3301,askingaliza,2017-10-23 01:25,0,0,still love best gonna watch happy death day jigsaw maybe,,#horrorflicks2017,922333095205912576,0.8481,0.177,0.55,0.273,Pos
3302,N00K0L,2017-10-23 01:25,0,1,happy death day,,,922333016365588480,-0.0516,0.453,0.43,0.116,Neg
3303,supreamv,2017-10-23 01:24,0,0,happy death day,,,922332832969646083,-0.0516,0.453,0.43,0.116,Neg
3304,GajahMadaCinema,2017-10-23 01:23,0,1,gajahmada cinema tegal oktober cinema happy death day,,,922332658113298432,-0.0516,0.287,0.272,0.441,Neu
3305,tastynomnoms,2017-10-23 01:23,0,0,thinks abandoned malls happy death day ah,,,922332634918699008,-0.4939,0.473,0.253,0.274,Neg
3306,vanaldrinm,2017-10-23 01:23,0,0,wish happy death day continued another plot woulda made much better,,,922332578241114113,0.6597,0.193,0.46,0.347,Pos
3307,_jackiedelacruz,2017-10-23 01:22,0,2,happy death day good af,@me,,922332464323821568,0.4019,0.312,0.528,0.16,Pos
3308,aneesa_scott,2017-10-23 01:22,0,0,happy death day good,,,922332405612113921,0.4019,0.339,0.574,0.087,Pos
3309,takstsukamoto,2017-10-23 01:20,0,0,happy death day bit wt love,@imoffkem,,922331939524067328,0.6124,0.264,0.534,0.203,Pos
3310,thatvilewoman,2017-10-23 01:20,0,1,happy death day dying killer every talented attractive older woman see,,,922331757621411840,0.1779,0.34,0.411,0.249,Pos
3311,stephennspencer,2017-10-23 01:19,0,4,ok happy death day knew killer saw,,,922331732430479360,-0.5106,0.48,0.345,0.175,Neg
3312,coffeequeen_,2017-10-23 01:19,0,4,sinong free manood ng happy death day,,,922331544143806465,0.4767,0.262,0.47,0.268,Pos
3313,DeebTarmizi,2017-10-23 01:18,0,0,lai lai happy death day,,,922331405790560256,-0.0516,0.368,0.349,0.283,Neg
3314,TheyLoveZhane,2017-10-23 01:18,0,0,happy death day stressed,,,922331396978352128,-0.3818,0.573,0.336,0.091,Neg
3315,sophiaangeleen,2017-10-23 01:16,0,1,happy death day fuckin twisted bro,,,922330786342174720,-0.0516,0.336,0.319,0.345,Neu
3316,90slasher,2017-10-23 01:15,0,0,ok happy death day bad thought gonna,,,922330631912206337,-0.3612,0.454,0.362,0.184,Neg
3317,_itsjuldr,2017-10-23 01:14,0,1,want watch happy death day,,,922330346049245184,0.0258,0.358,0.459,0.183,Pos
3318,anggampuh,2017-10-23 01:14,0,0,pembeda dari film sejenisnya cuma tapi justru hal ini yang bikin film ini seru dan sangat layak untuk,,#HappyDeathDay,922330311022624768,0.0,0.0,0.0,1.0,Neu
3319,osnof,2017-10-23 01:13,0,1,babysitter netflix better happy death day,,,922330074971435008,0.4019,0.289,0.489,0.222,Pos
3320,Crust_G_G,2017-10-23 01:13,0,0,happy death day really,,,922330029790461952,-0.0516,0.406,0.385,0.208,Neg
3321,yznyi,2017-10-23 01:12,0,0,yay happy death day lata,,,922329893664301056,0.4939,0.3,0.546,0.154,Pos
3322,Kimmy852,2017-10-23 01:12,0,0,happy death day imdb,,,922329831609479168,-0.0516,0.406,0.385,0.208,Neg
