Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
2736,_whitedragxn,2017-10-15 12:10,1,0,quiero ver happy death day,,,919596234050015238,-0.0516,0.368,0.349,0.283,Neg
2737,Marciiaamaral,2017-10-15 12:09,0,0,come watch happy death day w next friday,,,919596169453588480,-0.0516,0.31,0.294,0.397,Neu
2738,JetrinR,2017-10-15 12:09,0,0,someone come watch happy death day,,,919596133671895040,-0.0516,0.336,0.319,0.345,Neu
2739,londrita1212,2017-10-15 12:09,0,0,debiste ver feliz dia de tu muerte,,#HappyDeathDay,919596118991933442,0.0,0.0,0.0,1.0,Neu
2740,_MONAMOUR_,2017-10-15 12:09,0,1,happy death day good movie,,,919595987760447488,0.4019,0.312,0.528,0.16,Pos
2741,Tabitha_Gravely,2017-10-15 12:09,2,3,someone go watch happy death day,,,919595976825896961,-0.0516,0.336,0.319,0.345,Neu
2742,mbealdrtg,2017-10-15 12:08,0,1,quero ir ao cinema ver happy death day,,,919595914381152256,-0.0516,0.287,0.272,0.441,Neu
2743,LiberatorENT,2017-10-15 12:08,0,0,box happy death day crushes runner million,,,919595883968245760,-0.4767,0.469,0.255,0.276,Neg
2744,hsyukkk,2017-10-15 12:08,0,0,neutral,,#HappyDeathDay,919595852670279680,0.0,0.0,0.0,1.0,Neu
2745,juliettesilva_,2017-10-15 12:08,1,1,happy death day decent gang,@WaleDoe_ @koolestindian,,919595815571787776,-0.0516,0.368,0.349,0.283,Neg
2746,Feeds4U,2017-10-15 12:08,0,0,box happy death day wins weekend boffo debut,,#Business #News,919595786647715841,0.5423,0.239,0.454,0.307,Pos
2747,ChannelNewsAsia,2017-10-15 12:08,3,4,box happy death day crushes runner million,,,919595782252118016,-0.4767,0.469,0.255,0.276,Neg
2748,RyantheN3RD,2017-10-15 12:08,0,1,happy death day bad pretty enjoyable,,,919595743324921861,0.34,0.407,0.538,0.055,Pos
2749,ER_NoTR,2017-10-15 12:07,0,1,warming ole movie pass nov,,#NowWatching #HappyDeathDay,919595697883828224,0.1531,0.0,0.286,0.714,Neu
2750,JaMerv777,2017-10-15 12:07,0,0,hella dope bt also confusin af producers definitely b gettn copy,,#HappyDeathDay #Split #GetOut #Bluray,919595645287120896,0.4019,0.0,0.231,0.769,Neu
2751,coreythomas__,2017-10-15 12:07,1,6,really wanna go see happy death day,,,919595641034047488,-0.0516,0.31,0.294,0.397,Neu
2752,AisleSeat,2017-10-15 12:07,0,0,happy death day movie america check review,,#1,919595600047493120,-0.0516,0.31,0.294,0.397,Neu
2753,BoogieFONTE,2017-10-15 12:07,0,0,hope happy death day trash ass damn better box office bei fried chicken,,,919595588257067010,-0.1531,0.38,0.357,0.263,Neg
2754,ZonaRod4,2017-10-15 12:07,0,0,tryna see happy death day,,,919595566459269121,-0.0516,0.368,0.349,0.283,Neg
2755,Trepacer,2017-10-15 12:06,0,0,liked video happy death day trailer reaction,@YouTube,,919595439913078785,0.3818,0.271,0.451,0.278,Pos
2756,screenrant,2017-10-15 12:06,5,12,blade runner loses box office spot happy death day,,#1,919595376151277570,-0.3612,0.39,0.233,0.377,Neg
2757,AziziOthmanMY,2017-10-15 12:06,0,0,rt weekend bladerunner foreignermovie,,#BoxOffice #HappyDeathDay,919595357834825729,0.0,0.0,0.0,1.0,Neu
2758,Criticat1,2017-10-15 12:06,0,1,happy death day needed still pretty decent full review anyone,,,919595348255010817,0.4588,0.219,0.388,0.393,Neu
2759,adityaisweird,2017-10-15 12:06,0,0,happy death day premiering,,,919595342911250432,-0.0516,0.406,0.385,0.208,Neg
2760,PickPosts,2017-10-15 12:06,0,0,box happy death day crushes runner,,,919595320371167232,-0.4767,0.504,0.274,0.222,Neg
2761,CarlosRedmond,2017-10-15 12:06,0,0,box happy death day wins weekend boffo debut,,,919595261030047744,0.5423,0.239,0.454,0.307,Pos
2762,natt_jasmine,2017-10-15 12:06,0,0,predicted killer happy death day looking trailer right,,,919595259167850496,-0.6705,0.485,0.219,0.296,Neg
2763,thatjessicagrl,2017-10-15 12:06,0,0,went see happy death day everytime go livingroomwhile lights get scared af,,,919595251643203584,-0.4767,0.349,0.19,0.462,Neu
2764,DouglasTaurel,2017-10-15 12:05,0,1,rt weekend bladerunner foreignermovie,,#BoxOffice #HappyDeathDay,919595126397251584,0.0,0.0,0.0,1.0,Neu
2765,kirkajoseph,2017-10-15 12:04,0,1,oh happy death day pretty good,,,919594892606795776,0.7096,0.248,0.624,0.127,Pos
2766,besttopicin,2017-10-15 12:04,0,0,happy death day movie north america receipts,,,919594821932781569,-0.0516,0.31,0.294,0.397,Neu
2767,FSTARRPromotion,2017-10-15 12:04,0,0,box happy death day crushes runner million,,,919594772808990720,-0.4767,0.469,0.255,0.276,Neg
2768,TheRealMorris_,2017-10-15 12:03,0,0,happy death day go watch,,,919594599613652992,-0.0516,0.368,0.349,0.283,Neg
2769,Pierovic01,2017-10-15 12:03,0,0,rt weekend bladerunner foreignermovie,,#BoxOffice #HappyDeathDay,919594573080551425,0.0,0.0,0.0,1.0,Neu
2770,rhianperry_,2017-10-15 12:03,0,0,rude happy death day online yet,,,919594541073813504,-0.4939,0.507,0.272,0.221,Neg
2771,supa_fly24,2017-10-15 12:03,0,0,really wanna go watch happy death day,,,919594520932732930,-0.0516,0.31,0.294,0.397,Neu
2772,markdante1,2017-10-15 12:03,0,0,kills,,#HappyDeathDay #BoxOffice,919594506902818816,-0.5423,1.0,0.0,0.0,Neg
2773,megan_cates_,2017-10-15 12:03,0,0,also happy death day,,,919594496676962305,-0.0516,0.406,0.385,0.208,Neg
2774,Canpers,2017-10-15 12:02,0,0,happy death day kills box office competition via,@canpers,,919594404167503872,-0.5719,0.46,0.23,0.311,Neg
2775,imagicstudiong,2017-10-15 12:02,0,0,box happy death day crushes runner million,,,919594323502686208,-0.4767,0.469,0.255,0.276,Neg
2776,VSMoviePodcast,2017-10-15 12:02,0,0,zero reasons beat go watch right,@bladerunner,#HappyDeathDay #BladeRunner2049 #movies,919594309887782912,0.0,0.0,0.0,1.0,Neu
2777,Canpers,2017-10-15 12:02,0,0,happy death day kills box,,,919594309233491969,-0.5719,0.565,0.282,0.153,Neg
2778,Pengistani,2017-10-15 12:02,0,0,someone watch happy death day,,,919594295115632640,-0.0516,0.368,0.349,0.283,Neg
2779,kenziee_145,2017-10-15 12:02,0,0,went saw movie happy death day best movie,,,919594291332227072,0.6124,0.232,0.47,0.298,Pos
2780,Screendaily,2017-10-15 12:02,3,3,happy death day storms top us,,,919594252438343683,0.1531,0.315,0.444,0.242,Pos
2781,TheLastReel,2017-10-15 12:02,0,0,happy death day ending raises plenty questions via,@thr,,919594221539033088,-0.0516,0.287,0.272,0.441,Neu
2782,jackiegalli,2017-10-15 12:01,0,0,box happy death day crushes runner reuters via nyt,,,919594173908553728,-0.4767,0.412,0.224,0.364,Neg
2783,TheLastReel,2017-10-15 12:01,0,0,weekend box happy death day another win horror via,@thr,,919594148776304640,-0.0258,0.378,0.373,0.249,Neg
2784,CineMarter_,2017-10-15 12:01,0,1,review happy death day despite may heard bad,,#HappyDeathDay #HappyDeathDayMovie #HDD #HDDMovie,919594145936588800,0.3919,0.252,0.424,0.324,Pos
2785,Clauuddiaaa,2017-10-15 12:01,0,2,happy death day pretty cool lol,,,919594114676592641,0.7964,0.231,0.71,0.059,Pos
2786,unnamed_585,2017-10-15 12:01,0,0,happy death day,,,919594061119533057,-0.0516,0.453,0.43,0.116,Neg
2787,movietvtechgeek,2017-10-15 12:01,0,0,weekend box happy death day takes top spot million,,#Movie #MovieTVTechGeeks,919594035643158528,0.1531,0.253,0.357,0.39,Neu
2788,EntertainedNow,2017-10-15 12:01,0,0,box happy death day crushes runner million,,#EntertainedNow #today,919594029414780928,-0.4767,0.469,0.255,0.276,Neg
2789,kmschuster,2017-10-15 12:01,0,0,happy death day great,,,919594017305788416,0.5994,0.307,0.614,0.079,Pos
2790,Bernardotbm,2017-10-15 12:01,0,0,box happy death day crushes runner million,,,919593975438229504,-0.4767,0.469,0.255,0.276,Neg
2791,OfficialNStage,2017-10-15 12:00,0,0,box happy death day crushes runner,,,919593904952848385,-0.4767,0.504,0.274,0.222,Neg
2792,kitimientertai1,2017-10-15 12:00,0,0,box happy death day scares weekend forbes,,,919593895964692480,-0.3818,0.45,0.264,0.286,Neg
2793,jlombardo62,2017-10-15 12:00,0,0,watching happy death day regal cinemas brandywine town center,,,919593888041414656,-0.0516,0.267,0.253,0.479,Neu
2794,NStageNews,2017-10-15 12:00,0,0,box happy death day crushes runner,,,919593887198351360,-0.4767,0.504,0.274,0.222,Neg
2795,jeepeg,2017-10-15 12:00,0,0,happy death day tops box falters,,,919593769753772033,0.4767,0.281,0.504,0.216,Pos
2796,BenjaminWoodPHX,2017-10-15 12:00,0,0,happy death day cause,,,919593755648372736,-0.0516,0.406,0.385,0.208,Neg
2797,UIPSA,2017-10-15 12:00,0,2,horrifying day,,#HappyDeathDay,919593729333256194,-0.5719,0.787,0.0,0.213,Neg
2798,muyaniworld,2017-10-15 12:00,0,0,happy death day exceeds expectations box office like us,@fb,,919593726703366145,0.3182,0.242,0.385,0.373,Pos
2799,Channnity,2017-10-15 11:59,0,7,happy death day,,,919593685385224192,-0.0516,0.453,0.43,0.116,Neg
2800,DangDJAJ,2017-10-15 11:59,0,1,tgi fridays happy death day later,,,919593547929653250,-0.0516,0.336,0.319,0.345,Neu
2801,c_erq,2017-10-15 11:59,0,3,seeing happy death day scaremare day friends filming traumatizing moment,,,919593524575731713,-0.1027,0.36,0.34,0.3,Neg
2802,ABNBband,2017-10-15 11:58,0,2,saw crept us put get scared crap like good,,#HappyDeathDay,919593414785716224,-0.0258,0.346,0.34,0.314,Neg
2803,brxnnxn,2017-10-15 11:58,0,7,happy death day worth,,,919593365448089603,0.1779,0.371,0.533,0.095,Pos
2804,BrianWiggintonT,2017-10-15 11:58,0,0,happy death day cause,,,919593334347268096,-0.0516,0.406,0.385,0.208,Neg
2805,Redunbeck,2017-10-15 11:58,0,1,neutral,,#HappyDeathDay,919593300092387329,0.0,0.0,0.0,1.0,Neu
2806,AnjaYoungLee,2017-10-15 11:58,0,0,happy death day cause,,,919593280438001664,-0.0516,0.406,0.385,0.208,Neg
2807,DeshKhabar24,2017-10-15 11:58,0,0,box happy death day crushes runner million,,,919593267586625538,-0.4767,0.469,0.255,0.276,Neg
2808,AElmosta,2017-10-15 11:58,0,0,box happy death day crushes runner million,,#teamfollowback #followmejp,919593221948194816,-0.4767,0.469,0.255,0.276,Neg
2809,Lucas_Wyrsch,2017-10-15 11:58,0,0,box happy death day scares weekend,,,919593221616840705,-0.3818,0.485,0.285,0.231,Neg
2810,CNNLADavid,2017-10-15 11:57,0,0,weekend,,#BoxOffice #HappyDeathDay #BladeRunner2049 #TheForeigner #ItMovie #TheMountainBetweenUs,919593194790174720,0.0,0.0,0.0,1.0,Neu
2811,worldcinema3,2017-10-15 11:57,0,0,weekend box october happy death day tops box,,#BoxOffice,919593145188409345,0.4767,0.245,0.44,0.314,Pos
2812,MoviesGuru,2017-10-15 11:57,0,0,happy death day ending raises plenty questions,,,919593144236302336,-0.0516,0.31,0.294,0.397,Neu
2813,worldcinema3,2017-10-15 11:57,0,0,daily box october happy death day tops,,#BoxOffice,919593143963668480,0.4767,0.262,0.47,0.268,Pos
2814,chiefworld,2017-10-15 11:57,0,0,chiefsworld chiefsworld box happy death day crushes runner million,,,919593117375852544,-0.4767,0.412,0.224,0.364,Neg
2815,newsofemiratess,2017-10-15 11:57,0,0,box happy death day crushes runner,,,919593116717346818,-0.4767,0.504,0.274,0.222,Neg
2816,filmbioskop1,2017-10-15 11:57,0,0,review happy death day bioskop,,,919593101903085568,-0.0516,0.368,0.349,0.283,Neg
2817,AuthorTNarang,2017-10-15 11:57,0,0,box happy death day crushes runner million,,,919593041903738881,-0.4767,0.469,0.255,0.276,Neg
2818,travion_dancer,2017-10-15 11:57,0,1,next dlc character guy da movie happy death day,,,919593033305415681,-0.0516,0.267,0.253,0.479,Neu
2819,pesoxputa,2017-10-15 11:57,0,0,anybody see happy death day,,,919593024119820288,-0.0516,0.368,0.349,0.283,Neg
2820,ayemogo3,2017-10-15 11:57,0,1,happy death day actually pretty good,,,919593014674124800,0.7096,0.248,0.624,0.127,Pos
2821,colonelnemo,2017-10-15 11:56,0,0,place near thats accessible bus moviepass showing happy death day shall buy wonder woman instead,,,919592900220010496,-0.0516,0.189,0.18,0.631,Neu
2822,eigarankingnews,2017-10-15 11:56,1,3,happy death day,,,919592814060511232,-0.0516,0.453,0.43,0.116,Neg
2823,notcheyler,2017-10-15 11:56,0,0,anyone wanna see happy death day gun,,,919592752278470658,-0.3818,0.45,0.264,0.286,Neg
2824,HypeDigitalMkt,2017-10-15 11:56,0,0,box happy death day scares weekend,,,919592734708572160,-0.3818,0.485,0.285,0.231,Neg
2825,brandonpromo,2017-10-15 11:56,0,0,box happy death day crushes runner million,,#entertainmentnews #reuters,919592732028309506,-0.4767,0.469,0.255,0.276,Neg
2826,hiput099,2017-10-15 11:56,0,0,box happy death day crushes runner million,,,919592726714130432,-0.4767,0.469,0.255,0.276,Neg
2827,UPIshowbiz,2017-10-15 11:56,0,0,happy death day movie north america receipts,,,919592722557681665,-0.0516,0.31,0.294,0.397,Neu
2828,ActorSelenaB,2017-10-15 11:56,0,0,box happy death day crushes runner million,,,919592720800161793,-0.4767,0.469,0.255,0.276,Neg
2829,AnAandEBlog,2017-10-15 11:56,0,0,box happy death day crushes runner million,,,919592720254902272,-0.4767,0.469,0.255,0.276,Neg
2830,leffamaailma,2017-10-15 11:56,0,0,happy death day tulossa,,#HappyDeathDay,919592718359191552,-0.0516,0.406,0.385,0.208,Neg
2831,chasidyvin,2017-10-15 11:55,0,0,box happy death day crushes runner reuters via nyt,,,919592613040226304,-0.4767,0.412,0.224,0.364,Neg
2832,Quietmelody,2017-10-15 11:55,0,0,watching happy death day amc,,,919592558057132032,-0.0516,0.368,0.349,0.283,Neg
2833,hdfreemovies,2017-10-15 11:55,0,0,script happy death day role jessica rothe get full movie,,,919592506681016324,-0.0516,0.25,0.237,0.513,Neu
2834,BakerStShelves,2017-10-15 11:55,0,2,psychopath wear post cute wear learned,,#HappyDeathDay,919592497944322048,0.4588,0.0,0.375,0.625,Neu
2835,Tmillerpoetry,2017-10-15 11:55,0,0,happy death day pretty got got,,,919592474951274496,0.4588,0.283,0.5,0.217,Pos
2836,1453h_k,2017-10-15 11:54,0,3,birthday noooow pick phone happydeathday,,,919592432756494336,0.0,0.0,0.0,1.0,Neu
2837,Pegira,2017-10-15 11:54,0,1,box happy death day crushes runner million via,@variety,#utm_medium,919592367568576513,-0.4767,0.439,0.239,0.323,Neg
2838,Tiffaannnni,2017-10-15 11:54,0,0,happy death day far dumbest like complete waste money time,,,919592350405550081,-0.5859,0.472,0.292,0.236,Neg
2839,dylanblackradio,2017-10-15 11:54,0,1,happy death day box office weekend million,@dylanblackradio,#1,919592347167612934,-0.0516,0.31,0.294,0.397,Neu
2840,ReutersShowbiz,2017-10-15 11:54,1,0,box happy death day crushes runner million,,,919592325965336578,-0.4767,0.469,0.255,0.276,Neg
2841,JeffMovieMan,2017-10-15 11:54,0,0,happy death day thought saw tim watching montage,@creetureshow,,919592318075731968,-0.0516,0.287,0.272,0.441,Neu
2842,GraceBarnhouse,2017-10-15 11:54,1,0,happy death day well box telling people actually went see,,,919592281027629057,0.2263,0.234,0.347,0.419,Neu
2843,Sortiwa,2017-10-15 11:54,0,0,box happy death day crushes runner million,,#SaturdayMorning #HowTrumpSolvesACrisis,919592258403536896,-0.4767,0.469,0.255,0.276,Neg
2844,twosheeep1,2017-10-15 11:53,0,0,happy death day movie north america receipts,,,919592137225920513,-0.0516,0.31,0.294,0.397,Neu
2845,florencebauzon5,2017-10-15 11:53,0,0,top weekend box happy death day another see,,,919592130972143616,0.1531,0.271,0.382,0.347,Pos
2846,JacobHinchely,2017-10-15 11:53,0,1,fortjener dig og happy death day virkelig,,,919592123481108480,-0.0516,0.31,0.294,0.397,Neu
2847,SarahHanasky,2017-10-15 11:53,0,0,watching happy death day carmike cinemas,,,919592104267075586,-0.0516,0.336,0.319,0.345,Neu
2848,PittengerKenzie,2017-10-15 11:53,0,4,happy death day totally recommend,,,919592074953011201,0.3804,0.315,0.524,0.161,Pos
2849,AlfonsGorina,2017-10-15 11:53,0,1,taquilla sorprende con el liderato confirma su pinchazo pega fuerte con,,#HappyDeathDay #BladeRunner2049 #JackieChan #TheForeigner,919592062416191488,0.0,0.0,0.0,1.0,Neu
2850,boomottawa,2017-10-15 11:53,0,0,happy death day box office weekend million,@dylanblackradio,#1,919592058893099008,-0.0516,0.31,0.294,0.397,Neu
2851,fannypenni,2017-10-15 11:53,0,0,box happy death day crushes runner reuters via nyt,,,919592001544257537,-0.4767,0.412,0.224,0.364,Neg
2852,RebelliousVal,2017-10-15 11:52,0,0,top entertainment box happy death day crushes runner see,,,919591929314193408,0.128,0.356,0.435,0.209,Pos
2853,valsadie,2017-10-15 11:52,0,0,top entertainment box happy death day crushes runner see,,,919591928076873730,0.128,0.356,0.435,0.209,Pos
2854,_alanvela,2017-10-15 11:52,0,0,happy death day going make opening weekend blade runner lmaoooooo im done,,,919591817070264320,-0.0516,0.222,0.21,0.568,Neu
2855,PlantLifeHewo,2017-10-15 11:52,0,0,box happy death day crushes runner reuters via nyt,,,919591761663623169,-0.4767,0.412,0.224,0.364,Neg
2856,tragidee,2017-10-15 11:52,0,0,saw happy death day last necessarily scary still fun time trying figure killer,,,919591746882777088,-0.6597,0.432,0.265,0.303,Neg
2857,RAM_GYE82,2017-10-15 11:51,0,1,fan movies watched really course mix great job,,#HappyDeathDay,919591682773016576,0.7693,0.0,0.526,0.474,Pos
2858,jake_hamilton7,2017-10-15 11:51,0,13,someone wrote happy death day shower door pretty sure know heart attack feels like,,,919591559590375424,0.5719,0.262,0.438,0.3,Pos
2859,clipsonlinetv,2017-10-15 11:50,3,1,box happy death day wins weekend boffo debut forbes,,#Movies #Film,919591442359742464,0.5423,0.225,0.428,0.347,Pos
2860,HasdiBravo,2017-10-15 11:50,0,1,actually good quality written comic book writer,,#HappyDeathDay,919591386718097410,0.4404,0.0,0.326,0.674,Neu
2861,breaking112,2017-10-15 11:50,0,0,happy death day film north america million,,,919591356921651202,-0.0516,0.31,0.294,0.397,Neu
2862,TOIBusiness,2017-10-15 11:50,0,1,box happy death day crushes runner million,,,919591350428876800,-0.4767,0.469,0.255,0.276,Neg
2863,itsjustLOKO,2017-10-15 11:50,0,4,thoughts happy death day,,,919591321274343424,-0.0516,0.406,0.385,0.208,Neg
2864,blerohero,2017-10-15 11:50,0,1,scott lobdell wrote happy death day,,,919591305277267968,-0.0516,0.336,0.319,0.345,Neu
2865,cliffarcha,2017-10-15 11:50,0,1,box happy death day crushes runner reuters via nyt,,,919591232384454656,-0.4767,0.412,0.224,0.364,Neg
2866,susanaaa_97,2017-10-15 11:50,0,1,still wanting watch happy death day,,,919591218899808256,-0.0516,0.336,0.319,0.345,Neu
2867,BlueDressButler,2017-10-15 11:49,0,0,happy death day movie north america receipts via,@upishowbiz,,919591179657805825,-0.0516,0.287,0.272,0.441,Neu
2868,dd22198gaming,2017-10-15 11:49,0,1,liked video happy death day final killer reveal,@YouTube,,919591172695379968,-0.4019,0.439,0.348,0.214,Neg
2869,DannyShookNews,2017-10-15 11:48,0,0,box happy death day scares weekend,,#DSNBusiness #nasdaqnflx,919590880654348289,-0.3818,0.485,0.285,0.231,Neg
2870,Chloenajah,2017-10-15 11:48,0,0,happy death day funny af lmao thought gone scary,,,919590752287645697,0.5267,0.329,0.486,0.185,Pos
2871,BishHays97,2017-10-15 11:48,0,0,liked video happy death day movie review double toasted,@YouTube,,919590724475211777,0.3818,0.238,0.396,0.366,Pos
2872,carrolina_amora,2017-10-15 11:48,0,1,happy death day full hd online movie free,,,919590711888003073,0.4767,0.245,0.44,0.314,Pos
2873,GossipGun,2017-10-15 11:48,1337,220,get annabelle happy death day,,,919590699128856576,-0.0516,0.368,0.349,0.283,Neg
2874,JiggyJeff1,2017-10-15 11:47,0,0,watching happy death day regal cinemas westview imax,,#moviepass,919590688429367296,-0.0516,0.287,0.272,0.441,Neu
2875,itscathagain,2017-10-15 11:47,0,2,oh may matabo nga happy death day sa wednesday waiting abi ko hindi,,,919590577812811776,-0.0516,0.21,0.199,0.591,Neu
2876,ThereGoLillaac,2017-10-15 11:47,3,8,really wanna see happy death day,,,919590522691264512,0.0164,0.329,0.334,0.337,Neu
